Severity,County,State,count
4,Lee,IA,5
4,Lee,IL,7
4,Lee,MS,4
4,Lee,NC,15
4,Lee,SC,11
4,Lee,VA,8
4,Leelanau,MI,19
4,Lehigh,PA,166
4,Lenawee,MI,53
4,Lenoir,NC,28
4,Leon,FL,32
4,Leslie,KY,2
4,Levy,FL,11
4,Lewis,ID,7
4,Lewis,KY,2
4,Lewis,NY,35
4,Lewis,TN,2
4,Lewis,WA,35
4,Lewis,WV,17
4,Lewis And Clark,MT,2
4,Lewis and Clark,MT,5
4,Lexington,SC,197
4,Liberty,FL,2
4,Liberty,GA,58
4,Liberty,TX,6
4,Licking,OH,93
4,Limestone,AL,14
4,Lincoln,AR,4
4,Lincoln,CO,28
4,Lincoln,GA,2
4,Lincoln,ID,7
4,Lincoln,LA,2
4,Lincoln,MN,4
4,Lincoln,MO,3
4,Lincoln,MS,11
4,Lincoln,NC,32
4,Lincoln,NE,12
4,Lincoln,NM,8
4,Lincoln,NV,10
4,Lincoln,OK,8
4,Lincoln,OR,47
4,Lincoln,TN,6
4,Lincoln,WA,5
4,Lincoln,WI,13
4,Lincoln,WY,6
4,Linn,IA,63
4,Linn,MO,1
4,Linn,OR,111
4,Litchfield,CT,281
4,Little River,AR,1
4,Live Oak,TX,2
4,Livingston,IL,4
4,Livingston,KY,1
4,Livingston,LA,47
4,Livingston,MI,89
4,Livingston,NY,30
4,Logan,CO,24
4,Logan,IL,9
4,Logan,KS,3
4,Logan,KY,1
4,Logan,OH,29
4,Logan,OK,6
4,Logan,WV,7
4,Long,GA,6
4,Lonoke,AR,32
4,Lorain,OH,85
4,Los Alamos,NM,1
4,Los Angeles,CA,2951
4,Loudon,TN,14
4,Loudoun,VA,405
4,Louisa,IA,10
4,Louisa,VA,87
4,Love,OK,8
4,Lowndes,AL,11
4,Lowndes,GA,64
4,Lowndes,MS,1
4,Lubbock,TX,5
4,Lucas,IA,7
4,Lucas,OH,200
4,Luce,MI,3
4,Lumpkin,GA,6
4,Luna,NM,14
4,Lunenburg,VA,16
4,Luzerne,PA,70
4,Lycoming,PA,103
4,Lynchburg,VA,2
4,Lynchburg City,VA,2
4,Lyon,IA,7
4,Lyon,KS,12
4,Lyon,KY,3
4,Lyon,NV,43
4,Mackinac,MI,11
4,Macomb,MI,272
4,Macon,AL,16
4,Macon,GA,21
4,Macon,IL,13
4,Macon,MO,1
4,Macon,NC,3
4,Macon,TN,7
4,Macon-Bibb County,GA,66
4,Macoupin,IL,5
4,Madera,CA,34
4,Madison,AL,18
4,Madison,AR,5
4,Madison,FL,17
4,Madison,GA,2
4,Madison,IA,1
4,Madison,IL,88
4,Madison,IN,58
4,Madison,KY,15
4,Madison,LA,5
4,Madison,MS,22
4,Madison,MT,2
4,Madison,NC,8
4,Madison,NY,15
4,Madison,OH,123
4,Madison,TN,24
4,Madison,TX,1
4,Madison,VA,14
4,Mahaska,IA,30
4,Mahoning,OH,75
4,Malheur,OR,53
4,Manassas,VA,2
4,Manassas City,VA,2
4,Manassas Park,VA,4
4,Manatee,FL,252
4,Manistee,MI,8
4,Manitowoc,WI,20
4,Marathon,WI,28
4,Marengo,AL,1
4,Maricopa,AZ,2138
4,Maries,MO,1
4,Marin,CA,73
4,Marinette,WI,23
4,Marion,AL,5
4,Marion,FL,102
4,Marion,IA,6
4,Marion,IL,13
4,Marion,IN,326
4,Marion,MO,1
4,Marion,OH,52
4,Marion,OR,279
4,Marion,TN,41
4,Marion,WV,15
4,Mariposa,CA,4
4,Marlboro,SC,4
4,Marquette,MI,10
4,Marquette,WI,11
4,Marshall,AL,2
4,Marshall,IA,14
4,Marshall,IL,5
4,Marshall,IN,19
4,Marshall,KS,2
4,Marshall,KY,4
4,Marshall,MS,3
4,Marshall,OK,4
4,Marshall,TN,7
4,Marshall,WV,3
4,Martin,FL,83
4,Martin,IN,14
4,Martin,MN,1
4,Martin,NC,9
4,Martin,TX,8
4,Martinsville,VA,2
4,Martinsville City,VA,1
4,Mason,IL,5
4,Mason,KY,4
4,Mason,MI,26
4,Mason,WA,79
4,Mason,WV,1
4,Massac,IL,6
4,Maury,TN,31
4,Maverick,TX,4
4,McClain,OK,25
4,McCook,SD,1
4,McCracken,KY,5
4,McCurtain,OK,1
4,McDowell,NC,27
4,McDowell,WV,4
4,McDuffie,GA,29
4,McHenry,IL,57
4,McIntosh,GA,13
4,McKean,PA,13
4,McKinley,NM,23
4,McLean,IL,25
4,McLennan,TX,17
4,McLeod,MN,5
4,McMinn,TN,24
4,Mccracken,KY,2
4,Mcduffie,GA,1
4,Mchenry,IL,17
4,Mckean,PA,6
4,Mcleod,MN,1
4,Mcminn,TN,1
4,Meade,KY,2
4,Mecklenburg,NC,321
4,Mecklenburg,VA,50
4,Mecosta,MI,10
4,Medina,OH,83
4,Medina,TX,4
4,Meigs,OH,13
4,Meigs,TN,3
4,Mellette,SD,1
4,Menard,TX,1
4,Mendocino,CA,25
4,Menominee,MI,8
4,Merced,CA,34
4,Mercer,NJ,176
4,Mercer,OH,8
4,Mercer,PA,67
4,Mercer,WV,15
4,Meriwether,GA,65
4,Merrimack,NH,39
4,Mesa,CO,56
4,Metcalfe,KY,3
4,Miami,IN,16
4,Miami,KS,2
4,Miami,OH,31
4,Miami-Dade,FL,2235
4,Middlesex,CT,227
4,Middlesex,MA,78
4,Middlesex,NJ,433
4,Middlesex,VA,23
4,Midland,MI,97
4,Midland,TX,14
4,Mifflin,PA,28
4,Milam,TX,4
4,Millard,UT,18
4,Mille Lacs,MN,2
4,Miller,AR,11
4,Miller,GA,10
4,Miller,MO,2
4,Mills,IA,16
4,Milwaukee,WI,302
4,Mineral,CO,10
4,Mineral,MT,5
4,Mineral,NV,11
4,Mingo,WV,4
4,Minidoka,ID,3
4,Minnehaha,SD,5
4,Mississippi,AR,14
4,Mississippi,MO,2
4,Missoula,MT,5
4,Mitchell,GA,13
4,Mitchell,IA,6
4,Mitchell,NC,1
4,Mitchell,TX,3
4,Mobile,AL,55
4,Modoc,CA,2
4,Moffat,CO,11
4,Mohave,AZ,163
4,Moniteau,MO,6
4,Monmouth,NJ,239
4,Mono,CA,20
4,Monona,IA,5
4,Monongalia,WV,27
4,Monroe,AR,3
4,Monroe,FL,173
4,Monroe,GA,61
4,Monroe,IA,1
4,Monroe,IL,8
4,Monroe,IN,37
4,Monroe,MI,207
4,Monroe,MS,2
4,Monroe,NY,142
4,Monroe,OH,1
4,Monroe,PA,163
4,Monroe,TN,5
4,Monroe,WI,50
4,Monroe,WV,1
4,Montcalm,MI,13
4,Monterey,CA,87
4,Montezuma,CO,24
4,Montgomery,AL,53
4,Montgomery,AR,4
4,Montgomery,GA,9
4,Montgomery,IL,11
4,Montgomery,IN,60
4,Montgomery,KS,4
4,Montgomery,KY,4
4,Montgomery,MD,902
4,Montgomery,MO,16
4,Montgomery,MS,3
4,Montgomery,NC,26
4,Montgomery,NY,49
4,Montgomery,OH,190
4,Montgomery,PA,374
4,Montgomery,TN,53
4,Montgomery,TX,98
4,Montgomery,VA,41
4,Montmorency,MI,2
4,Montour,PA,31
4,Montrose,CO,15
4,Moore,NC,14
4,Mora,NM,8
4,Morehouse,LA,1
4,Morgan,AL,12
4,Morgan,CO,54
4,Morgan,GA,59
4,Morgan,IL,3
4,Morgan,IN,31
4,Morgan,OH,11
4,Morgan,TN,4
4,Morgan,UT,13
4,Morris,KS,1
4,Morris,NJ,133
4,Morrison,MN,1
4,Morrow,OH,25
4,Morrow,OR,22
4,Morton,ND,2
4,Mower,MN,2
4,Multnomah,OR,841
4,Murray,GA,8
4,Murray,OK,1
4,Muscatine,IA,3
4,Muscogee,GA,54
4,Muskegon,MI,42
4,Muskingum,OH,45
4,Muskogee,OK,1
4,Nacogdoches,TX,6
4,Napa,CA,67
4,Nash,NC,53
4,Nassau,FL,23
4,Nassau,NY,387
4,Natchitoches,LA,3
4,Natrona,WY,9
4,Navajo,AZ,106
4,Navarro,TX,6
4,Nelson,KY,6
4,Nelson,VA,32
4,Nemaha,NE,3
4,Neosho,KS,2
4,Neshoba,MS,1
4,Ness,KS,1
4,Nevada,AR,6
4,Nevada,CA,47
4,New Castle,DE,574
4,New Hanover,NC,39
4,New Haven,CT,414
4,New Kent,VA,102
4,New London,CT,326
4,New Madrid,MO,2
4,New York,NY,386
4,Newaygo,MI,19
4,Newberry,SC,19
4,Newport,RI,6
4,Newport News,VA,123
4,Newton,AR,2
4,Newton,GA,93
4,Newton,IN,20
4,Newton,MO,3
4,Newton,MS,1
4,Nez Perce,ID,2
4,Niagara,NY,147
4,Nicholas,WV,10
4,Nicollet,MN,10
4,Niobrara,WY,2
4,Noble,IN,34
4,Noble,OH,3
4,Noble,OK,4
4,Nodaway,MO,2
4,Nolan,TX,8
4,Norfolk,MA,30
4,Norfolk,VA,263
4,Norfolk City,VA,1
4,Northampton,NC,15
4,Northampton,PA,113
4,Northampton,VA,20
4,Northumberland,PA,69
4,Northumberland,VA,21
4,Norton,KS,5
4,Nottoway,VA,21
4,Nowata,OK,6
4,Nuckolls,NE,1
4,Nueces,TX,5
4,Nye,NV,11
4,O'Brien,IA,2
4,Oakland,MI,227
4,Obion,TN,8
4,Ocean,NJ,214
4,Oceana,MI,4
4,Oconee,GA,22
4,Oconee,SC,17
4,Oconto,WI,22
4,Ogemaw,MI,11
4,Oglala Lakota,SD,1
4,Ogle,IL,12
4,Oglethorpe,GA,12
4,Ohio,WV,19
4,Okaloosa,FL,43
4,Okanogan,WA,2
4,Okeechobee,FL,13
4,Okfuskee,OK,1
4,Oklahoma,OK,132
4,Okmulgee,OK,2
4,Oktibbeha,MS,1
4,Oldham,KY,23
4,Oldham,TX,1
4,Olmsted,MN,7
4,Oneida,ID,2
4,Oneida,NY,121
4,Oneida,WI,32
4,Onondaga,NY,313
4,Onslow,NC,19
4,Ontario,NY,20
4,Ontonagon,MI,1
4,Orange,CA,538
4,Orange,FL,1017
4,Orange,IN,7
4,Orange,NC,59
4,Orange,NY,223
4,Orange,TX,14
4,Orange,VA,77
4,Orange,VT,4
4,Orangeburg,SC,58
4,Orleans,LA,222
4,Orleans,NY,11
4,Orleans,VT,1
4,Osage,KS,6
4,Osage,MO,2
4,Osceola,FL,209
4,Osceola,IA,7
4,Osceola,MI,24
4,Oscoda,MI,1
4,Oswego,NY,90
4,Otero,CO,26
4,Otero,NM,11
4,Otoe,NE,6
4,Otsego,MI,9
4,Otsego,NY,42
4,Ottawa,MI,78
4,Ottawa,OH,36
4,Ottawa,OK,4
4,Ouachita,AR,9
4,Ouachita,LA,9
4,Ouray,CO,10
4,Outagamie,WI,105
4,Overton,TN,3
4,Owen,IN,10
4,Owen,KY,1
4,Owyhee,ID,2
4,Oxford,ME,8
4,Ozark,MO,4
4,Ozaukee,WI,42
4,Pacific,WA,6
4,Page,IA,9
4,Page,VA,75
4,Palm Beach,FL,292
4,Palo Alto,IA,11
4,Palo Pinto,TX,5
4,Pamlico,NC,4
4,Panola,MS,8
4,Park,CO,58
4,Park,MT,7
4,Park,WY,5
4,Parke,IN,15
4,Parker,TX,22
4,Pasco,FL,121
4,Passaic,NJ,140
4,Patrick,VA,23
4,Paulding,GA,31
4,Paulding,OH,21
4,Pawnee,KS,3
4,Pawnee,OK,5
4,Payette,ID,23
4,Payne,OK,4
4,Peach,GA,57
4,Pearl River,MS,5
4,Pecos,TX,6
4,Pemiscot,MO,3
4,Pend Oreille,WA,6
4,Pender,NC,40
4,Pendleton,WV,12
4,Pennington,SD,11
4,Penobscot,ME,20
4,Peoria,IL,20
4,Perkins,SD,1
4,Perquimans,NC,1
4,Perry,AR,2
4,Perry,IL,6
4,Perry,IN,11
4,Perry,MO,3
4,Perry,MS,1
4,Perry,OH,21
4,Perry,PA,61
4,Perry,TN,2
4,Pershing,NV,7
4,Person,NC,15
4,Petersburg,VA,35
4,Petersburg City,VA,11
4,Pettis,MO,1
4,Phelps,MO,10
4,Phelps,NE,1
4,Philadelphia,PA,407
4,Phillips,AR,4
4,Phillips,CO,4
4,Phillips,KS,4
4,Phillips,MT,2
4,Piatt,IL,1
4,Pickaway,OH,94
4,Pickens,AL,1
4,Pickens,GA,39
4,Pickens,SC,12
4,Pickett,TN,3
4,Pierce,GA,6
4,Pierce,NE,1
4,Pierce,WA,428
4,Pierce,WI,41
4,Pike,AL,3
4,Pike,GA,27
4,Pike,IL,1
4,Pike,IN,11
4,Pike,MO,1
4,Pike,MS,5
4,Pike,OH,24
4,Pike,PA,46
4,Pima,AZ,233
4,Pinal,AZ,242
4,Pine,MN,3
4,Pinellas,FL,201
4,Pipestone,MN,1
4,Pitkin,CO,4
4,Pitt,NC,43
4,Pittsburg,OK,2
4,Pittsylvania,VA,60
4,Placer,CA,112
4,Plaquemines,LA,4
4,Platte,MO,56
4,Platte,NE,1
4,Platte,WY,9
4,Plumas,CA,2
4,Plymouth,IA,22
4,Plymouth,MA,15
4,Pocahontas,IA,10
4,Pocahontas,WV,6
4,Poinsett,AR,10
4,Pointe Coupee,LA,9
4,Polk,AR,3
4,Polk,FL,128
4,Polk,GA,46
4,Polk,IA,112
4,Polk,NC,23
4,Polk,NE,3
4,Polk,OR,91
4,Polk,TN,7
4,Polk,TX,3
4,Polk,WI,13
4,Pontotoc,MS,1
4,Pontotoc,OK,5
4,Pope,AR,10
4,Portage,OH,100
4,Portage,WI,31
4,Porter,IN,51
4,Portsmouth,VA,94
4,Portsmouth City,VA,7
4,Posey,IN,10
4,Pottawatomie,KS,4
4,Pottawatomie,OK,14
4,Pottawattamie,IA,69
4,Potter,PA,14
4,Potter,TX,20
4,Powder River,MT,1
4,Powell,KY,4
4,Powell,MT,6
4,Power,ID,3
4,Poweshiek,IA,12
4,Powhatan,VA,59
4,Prairie,AR,22
4,Pratt,KS,5
4,Preble,OH,57
4,Presque Isle,MI,2
4,Preston,WV,7
4,Price,WI,11
4,Prince Edward,VA,24
4,Prince George,VA,19
4,Prince George's,MD,822
4,Prince Georges,MD,92
4,Prince William,VA,303
4,Providence,RI,73
4,Prowers,CO,18
4,Pueblo,CO,124
4,Pulaski,AR,93
4,Pulaski,GA,6
4,Pulaski,IL,3
4,Pulaski,IN,3
4,Pulaski,MO,8
4,Pulaski,VA,19
4,Putnam,FL,32
4,Putnam,GA,12
4,Putnam,IL,2
4,Putnam,IN,40
4,Putnam,NY,112
4,Putnam,OH,20
4,Putnam,TN,32
4,Putnam,WV,37
4,Quay,NM,7
4,Queen Anne's,MD,119
4,Queen Annes,MD,11
4,Queens,NY,624
4,Rabun,GA,11
4,Racine,WI,91
4,Radford,VA,1
4,Raleigh,WV,19
4,Ralls,MO,2
4,Ramsey,MN,91
4,Randall,TX,4
4,Randolph,AR,6
4,Randolph,GA,3
4,Randolph,IL,5
4,Randolph,IN,29
4,Randolph,MO,2
4,Randolph,NC,53
4,Randolph,WV,10
4,Rankin,MS,29
4,Rapides,LA,16
4,Rappahannock,VA,7
4,Ravalli,MT,1
4,Red River,LA,1
4,Reeves,TX,13
4,Reno,KS,4
4,Rensselaer,NY,186
4,Renville,MN,2
4,Republic,KS,1
4,Rhea,TN,9
4,Rice,MN,9
4,Rich,UT,3
4,Richland,IL,2
4,Richland,LA,1
4,Richland,OH,36
4,Richland,SC,237
4,Richland,WI,8
4,Richmond,GA,84
4,Richmond,NC,19
4,Richmond,NY,95
4,Richmond,VA,9
4,Richmond City,VA,94
4,Richmond County,VA,16
4,Riley,KS,2
4,Ringgold,IA,4
4,Rio Arriba,NM,14
4,Rio Blanco,CO,21
4,Rio Grande,CO,13
4,Ripley,IN,34
4,Ritchie,WV,5
4,Riverside,CA,375
4,Roane,TN,18
4,Roane,WV,10
4,Roanoke,VA,3
4,Roanoke City,VA,10
4,Roanoke County,VA,45
4,Robertson,TN,51
4,Robeson,NC,78
4,Rock,MN,2
4,Rock,WI,161
4,Rock Island,IL,24
4,Rockbridge,VA,96
4,Rockcastle,KY,8
4,Rockdale,GA,77
4,Rockingham,NC,36
4,Rockingham,NH,44
4,Rockingham,VA,101
4,Rockland,NY,147
4,Rockwall,TX,41
4,Rogers,OK,21
4,Roosevelt,NM,3
4,Roscommon,MI,7
4,Ross,OH,36
4,Routt,CO,9
4,Rowan,KY,3
4,Rowan,NC,60
4,Rush,IN,20
4,Rusk,WI,14
4,Russell,AL,2
4,Russell,KS,1
4,Russell,VA,11
4,Rutherford,NC,15
4,Rutherford,TN,78
4,Rutland,VT,9
4,Sac,IA,12
4,Sacramento,CA,387
4,Sagadahoc,ME,3
4,Saginaw,MI,216
4,Saguache,CO,19
4,Saint Bernard,LA,3
4,Saint Charles,LA,8
4,Saint Charles,MO,3
4,Saint Clair,IL,10
4,Saint Clair,MI,5
4,Saint James,LA,1
4,Saint Johns,FL,6
4,Saint Joseph,MI,48
4,Saint Lawrence,NY,6
4,Saint Louis,MO,19
4,Saint Marys,MD,4
4,Saint Tammany,LA,10
4,Salem,NJ,60
4,Salem,VA,11
4,Saline,AR,34
4,Saline,IL,2
4,Saline,KS,1
4,Saline,MO,4
4,Saline,NE,2
4,Salt Lake,UT,511
4,Sampson,NC,48
4,San Benito,CA,27
4,San Bernardino,CA,592
4,San Diego,CA,590
4,San Francisco,CA,110
4,San Jacinto,TX,2
4,San Joaquin,CA,149
4,San Juan,CO,4
4,San Juan,NM,4
4,San Juan,UT,13
4,San Luis Obispo,CA,28
4,San Mateo,CA,219
4,San Miguel,CO,6
4,San Miguel,NM,8
4,San Patricio,TX,4
4,Sandoval,NM,13
4,Sandusky,OH,41
4,Sangamon,IL,50
4,Sanpete,UT,9
4,Santa Barbara,CA,57
4,Santa Clara,CA,354
4,Santa Cruz,AZ,13
4,Santa Cruz,CA,108
4,Santa Fe,NM,33
4,Santa Rosa,FL,45
4,Sarasota,FL,173
4,Saratoga,NY,160
4,Sarpy,NE,74
4,Sauk,WI,34
4,Sawyer,WI,2
4,Schenectady,NY,134
4,Schley,GA,2
4,Schoharie,NY,29
4,Schoolcraft,MI,12
4,Schuyler,NY,8
4,Schuylkill,PA,56
4,Scioto,OH,30
4,Scotland,MO,4
4,Scotland,NC,11
4,Scott,AR,10
4,Scott,IA,40
4,Scott,IN,28
4,Scott,KY,13
4,Scott,MN,10
4,Scott,MO,2
4,Scott,MS,4
4,Scott,TN,4
4,Scott,VA,9
4,Screven,GA,4
4,Searcy,AR,4
4,Sebastian,AR,6
4,Sedgwick,CO,1
4,Sedgwick,KS,20
4,Seminole,FL,186
4,Seminole,GA,7
4,Seminole,OK,4
4,Seneca,NY,11
4,Seneca,OH,18
4,Sequatchie,TN,9
4,Sequoyah,OK,4
4,Sevier,AR,6
4,Sevier,TN,27
4,Sevier,UT,11
4,Seward,NE,5
4,Sharp,AR,1
4,Shasta,CA,30
4,Shawano,WI,53
4,Shawnee,KS,20
4,Sheboygan,WI,57
4,Shelby,AL,26
4,Shelby,IA,4
4,Shelby,IN,34
4,Shelby,KY,6
4,Shelby,MO,1
4,Shelby,OH,29
4,Shelby,TN,147
4,Shenandoah,VA,96
4,Sherburne,MN,1
4,Sheridan,WY,5
4,Sherman,KS,1
4,Sherman,OR,24
4,Shiawassee,MI,38
4,Shoshone,ID,7
4,Sibley,MN,5
4,Sierra,CA,4
4,Sierra,NM,4
4,Silver Bow,MT,2
4,Simpson,KY,1
4,Simpson,MS,4
4,Sioux,IA,3
4,Sioux,ND,1
4,Sioux,NE,3
4,Siskiyou,CA,11
4,Skagit,WA,106
4,Skamania,WA,21
4,Smith,MS,3
4,Smith,TN,3
4,Smith,TX,2
4,Smyth,VA,14
4,Snohomish,WA,367
4,Snyder,PA,34
4,Socorro,NM,7
4,Solano,CA,107
4,Somerset,MD,12
4,Somerset,ME,2
4,Somerset,NJ,137
4,Somerset,PA,58
4,Sonoma,CA,131
4,Southampton,VA,35
4,Spalding,GA,115
4,Spartanburg,SC,212
4,Spencer,IN,48
4,Spencer,KY,1
4,Spokane,WA,74
4,Spotsylvania,VA,89
4,St John The Baptist,LA,1
4,St Joseph,IN,4
4,St. Bernard,LA,1
4,St. Charles,LA,49
4,St. Charles,MO,83
4,St. Clair,AL,14
4,St. Clair,IL,56
4,St. Clair,MI,36
4,St. Clair,MO,1
4,St. Croix,WI,23
4,St. Francis,AR,25
4,St. Helena,LA,2
4,St. James,LA,21
4,St. John the Baptist,LA,45
4,St. Johns,FL,82
4,St. Joseph,IN,64
4,St. Joseph,MI,108
4,St. Landry,LA,6
4,St. Lawrence,NY,35
4,St. Louis,MN,3
4,St. Louis City,MO,211
4,St. Louis County,MO,433
4,St. Lucie,FL,74
4,St. Martin,LA,50
4,St. Mary's,MD,67
4,St. Tammany,LA,48
4,Stafford,VA,91
4,Stanislaus,CA,74
4,Stanly,NC,17
4,Stark,ND,2
4,Stark,OH,90
4,Starke,IN,8
4,Staunton,VA,3
4,Staunton City,VA,9
4,Ste Genevieve,MO,6
4,Stearns,MN,6
4,Steele,MN,8
4,Stephens,GA,19
4,Stephens,OK,4
4,Steuben,IN,43
4,Steuben,NY,29
4,Stevens,WA,19
4,Stewart,GA,9
4,Stewart,TN,1
4,Stillwater,MT,9
4,Stokes,NC,18
4,Storey,NV,2
4,Story,IA,21
4,Strafford,NH,14
4,Sublette,WY,1
4,Suffolk,MA,81
4,Suffolk,NY,751
4,Suffolk,VA,106
4,Suffolk City,VA,29
4,Sullivan,IN,4
4,Sullivan,NH,3
4,Sullivan,NY,33
4,Sullivan,PA,12
4,Sullivan,TN,34
4,Summers,WV,1
4,Summit,CO,190
4,Summit,OH,195
4,Summit,UT,46
4,Sumner,KS,1
4,Sumner,TN,67
4,Sumter,AL,3
4,Sumter,FL,77
4,Sumter,GA,14
4,Sumter,SC,23
4,Surry,NC,32
4,Surry,VA,16
4,Susquehanna,PA,45
4,Sussex,DE,145
4,Sussex,NJ,101
4,Sussex,VA,44
4,Sutter,CA,12
4,Sutton,TX,2
4,Suwannee,FL,43
4,Swain,NC,5
4,Sweet Grass,MT,1
4,Sweetwater,WY,25
4,Swift,MN,2
4,Switzerland,IN,3
4,Talbot,GA,17
4,Talbot,MD,85
4,Taliaferro,GA,9
4,Talladega,AL,16
4,Tallapoosa,AL,5
4,Tama,IA,2
4,Tangipahoa,LA,44
4,Taos,NM,6
4,Tarrant,TX,388
4,Tate,MS,9
4,Tattnall,GA,14
4,Taylor,FL,3
4,Taylor,GA,8
4,Taylor,TX,12
4,Taylor,WI,2
4,Taylor,WV,1
4,Tazewell,IL,16
4,Tazewell,VA,5
4,Tehama,CA,10
4,Telfair,GA,4
4,Teller,CO,23
4,Terrebonne,LA,20
4,Terrell,GA,6
4,Teton,ID,2
4,Teton,MT,3
4,Teton,WY,4
4,Texas,MO,1
4,Thomas,GA,12
4,Thomas,KS,2
4,Thurston,WA,100
4,Tift,GA,20
4,Tillamook,OR,30
4,Tioga,NY,35
4,Tioga,PA,29
4,Tippecanoe,IN,30
4,Tipton,IN,11
4,Tipton,TN,1
4,Titus,TX,4
4,Tolland,CT,264
4,Tom Green,TX,1
4,Tompkins,NY,54
4,Tooele,UT,60
4,Toombs,GA,13
4,Torrance,NM,4
4,Transylvania,NC,7
4,Travis,TX,293
4,Treasure,MT,2
4,Trego,KS,2
4,Trempealeau,WI,31
4,Treutlen,GA,27
4,Trinity,CA,8
4,Troup,GA,99
4,Trousdale,TN,2
4,Trumbull,OH,71
4,Tucker,WV,1
4,Tulare,CA,37
4,Tulsa,OK,37
4,Tunica,MS,1
4,Tuolumne,CA,10
4,Turner,GA,4
4,Turner,SD,1
4,Tuscaloosa,AL,79
4,Tuscarawas,OH,34
4,Tuscola,MI,4
4,Twiggs,GA,41
4,Twin Falls,ID,22
4,Tyler,TX,2
4,Tyrrell,NC,1
4,Uinta,WY,16
4,Uintah,UT,8
4,Ulster,NY,124
4,Umatilla,OR,162
4,Unicoi,TN,7
4,Union,AR,8
4,Union,FL,3
4,Union,GA,3
4,Union,IA,8
4,Union,IL,14
4,Union,IN,4
4,Union,MS,7
4,Union,NC,24
4,Union,NJ,248
4,Union,NM,1
4,Union,OH,63
4,Union,OR,135
4,Union,PA,46
4,Union,SD,2
4,Union,TN,12
4,Upshur,TX,1
4,Upshur,WV,1
4,Upson,GA,17
4,Utah,UT,121
4,Uvalde,TX,4
4,Valencia,NM,8
4,Valley,ID,4
4,Van Buren,AR,3
4,Van Buren,MI,91
4,Van Wert,OH,32
4,Van Zandt,TX,1
4,Vance,NC,36
4,Vanderburgh,IN,32
4,Venango,PA,40
4,Ventura,CA,79
4,Vermilion,IL,2
4,Vermillion,IN,14
4,Vernon,WI,29
4,Victoria,TX,3
4,Vigo,IN,40
4,Vilas,WI,3
4,Vinton,OH,11
4,Virginia Beach,VA,48
4,Virginia Beach City,VA,2
4,Volusia,FL,145
4,Wabash,IN,21
4,Wabaunsee,KS,4
4,Wagoner,OK,1
4,Wahkiakum,WA,4
4,Wake,NC,411
4,Wakulla,FL,5
4,Waldo,ME,5
4,Walker,AL,8
4,Walker,GA,16
4,Walker,TX,7
4,Walla Walla,WA,4
4,Waller,TX,53
4,Wallowa,OR,7
4,Walton,FL,33
4,Walton,GA,166
4,Walworth,IL,1
4,Walworth,SD,1
4,Walworth,WI,119
4,Wapello,IA,15
4,Ward,TX,5
4,Ware,GA,13
4,Warren,GA,10
4,Warren,IA,24
4,Warren,IL,4
4,Warren,IN,12
4,Warren,KY,5
4,Warren,MO,11
4,Warren,MS,14
4,Warren,NC,35
4,Warren,NJ,94
4,Warren,NY,47
4,Warren,OH,131
4,Warren,PA,16
4,Warren,TN,4
4,Warren,VA,29
4,Warrick,IN,13
4,Wasatch,UT,48
4,Wasco,OR,33
4,Waseca,MN,4
4,Washburn,WI,3
4,Washington,AR,28
4,Washington,CO,15
4,Washington,FL,18
4,Washington,GA,4
4,Washington,IA,1
4,Washington,ID,3
4,Washington,IL,8
4,Washington,IN,11
4,Washington,MD,296
4,Washington,ME,3
4,Washington,MN,31
4,Washington,MS,1
4,Washington,NC,1
4,Washington,NE,9
4,Washington,NY,86
4,Washington,OH,20
4,Washington,OR,313
4,Washington,PA,194
4,Washington,RI,20
4,Washington,TN,14
4,Washington,UT,65
4,Washington,VA,35
4,Washington,VT,6
4,Washington,WI,70
4,Washita,OK,1
4,Washoe,NV,105
4,Washtenaw,MI,290
4,Watauga,NC,4
4,Watonwan,MN,3
4,Waukesha,WI,87
4,Waupaca,WI,60
4,Waushara,WI,29
4,Wayne,GA,8
4,Wayne,IA,2
4,Wayne,IN,69
4,Wayne,MI,757
4,Wayne,NC,51
4,Wayne,NE,3
4,Wayne,NY,19
4,Wayne,OH,80
4,Wayne,PA,5
4,Wayne,TN,4
4,Wayne,UT,7
4,Wayne,WV,3
4,Waynesboro,VA,4
4,Weakley,TN,5
4,Webb,TX,5
4,Weber,UT,116
4,Webster,GA,3
4,Webster,IA,3
4,Webster,LA,11
4,Webster,MO,1
4,Weld,CO,249
4,Wells,IN,4
4,West Baton Rouge,LA,44
4,Westchester,NY,513
4,Westmoreland,PA,377
4,Westmoreland,VA,18
4,Wetzel,WV,1
4,Wexford,MI,13
4,Wharton,TX,4
4,Whatcom,WA,123
4,Wheeler,GA,8
4,Wheeler,OR,8
4,Wheeler,TX,1
4,White,AR,15
4,White,GA,21
4,White,IL,5
4,White,IN,23
4,White,TN,4
4,Whiteside,IL,2
4,Whitfield,GA,37
4,Whitley,IN,21
4,Whitley,KY,9
4,Whitman,WA,8
4,Wichita,TX,6
4,Wicomico,MD,56
4,Wilcox,AL,4
4,Wilcox,GA,1
4,Wilkes,GA,13
4,Wilkes,NC,23
4,Wilkinson,GA,9
4,Will,IL,200
4,Williams,OH,49
4,Williamsburg,VA,1
4,Williamson,IL,15
4,Williamson,TN,66
4,Williamson,TX,63
4,Wilson,KS,5
4,Wilson,NC,35
4,Wilson,TN,58
