ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-1270755,2,35.383469,-119.109955,Bakersfield,Kern,CA,84.0,84.0,41.0,29.42,10.0,3.0,0.0
A-1094282,3,32.579468,-97.319695,Burleson,Tarrant,TX,52.0,52.0,28.0,29.53,10.0,7.0,0.0
A-3604807,2,40.72576,-112.00578,West Valley City,Salt Lake,UT,29.0,29.0,78.0,25.56,10.0,3.0,0.0
A-537991,3,33.689037,-117.919441,Costa Mesa,Orange,CA,61.0,61.0,54.0,30.04,10.0,3.0,0.0
A-1068610,3,38.249516,-85.708107,Louisville,Jefferson,KY,41.0,41.0,86.0,29.36,10.0,0.0,0.0
A-3632219,4,39.97724,-75.19991,Philadelphia,Philadelphia,PA,47.0,39.0,37.0,29.69,10.0,21.0,0.0
A-1371628,2,34.03326,-112.821121,Wickenburg,Yavapai,AZ,85.0,85.0,23.0,28.72,10.0,0.0,0.0
A-181468,2,43.001198,-85.658272,Grand Rapids,Kent,MI,33.1,26.1,89.0,30.01,2.0,8.1,0.02
A-589128,3,28.087793,-82.454803,Tampa,Hillsborough,FL,77.0,77.0,39.0,30.1,10.0,8.0,0.0
A-653105,3,41.655666,-88.124634,Romeoville,Will,IL,49.0,45.0,97.0,29.27,3.0,9.0,0.0
A-1039957,2,38.22308,-122.257019,Napa,Napa,CA,30.0,30.0,100.0,29.88,0.25,0.0,0.0
A-1253031,3,37.256386,-80.175621,Salem,Roanoke County,VA,70.0,70.0,87.0,28.72,10.0,6.0,0.0
A-972771,2,28.35504,-81.677017,Clermont,Lake,FL,63.0,63.0,93.0,29.85,10.0,3.0,0.0
A-918080,2,42.916706,-88.012573,Franklin,Milwaukee,WI,32.0,25.0,82.0,29.19,10.0,8.0,0.0
A-1017015,2,37.170261,-121.989799,Los Gatos,Santa Clara,CA,68.0,68.0,70.0,30.2,10.0,5.0,0.0
A-729057,3,33.483948,-86.82634,Birmingham,Jefferson,AL,81.0,81.0,62.0,29.25,10.0,6.0,0.0
A-620296,2,41.490952,-81.710625,Cleveland,Cuyahoga,OH,66.0,66.0,78.0,29.1,10.0,14.0,0.0
A-3598242,2,36.13014,-96.00891,Tulsa,Tulsa,OK,55.0,55.0,89.0,29.1,10.0,10.0,0.0
A-2900908,2,43.01071,-83.67041,Flint,Genesee,MI,42.1,34.2,89.0,29.82,3.0,16.1,0.17
A-85519,2,33.823448,-117.033714,San Jacinto,Riverside,CA,87.0,87.0,6.0,28.4,10.0,10.0,0.0
A-4177340,3,32.90287,-96.72197,Dallas,Dallas,TX,79.0,79.0,65.0,29.2,10.0,13.0,0.0
A-3276943,2,38.230093,-85.63331,Louisville,Jefferson,KY,38.0,38.0,89.0,29.31,6.0,0.0,0.0
A-3550853,4,26.1548,-81.35167,Naples,Collier,FL,74.0,74.0,100.0,29.95,10.0,5.0,0.0
A-3800080,2,40.76443,-111.97483,Salt Lake City,Salt Lake,UT,51.0,51.0,21.0,25.97,10.0,5.0,0.0
A-3301381,2,38.52494,-121.462716,Sacramento,Sacramento,CA,41.0,41.0,82.0,30.12,8.0,0.0,0.0
A-1014459,2,33.55875,-117.634239,Ladera Ranch,Orange,CA,68.0,68.0,43.0,30.09,10.0,5.0,0.0
A-3440416,2,30.349394,-97.52636,Manor,Travis,TX,41.0,41.0,81.0,29.3,8.0,0.0,0.0
A-3610707,2,33.86064,-84.33981,Brookhaven,DeKalb,GA,58.0,58.0,51.0,28.73,10.0,5.0,0.0
A-939111,2,35.258339,-80.794792,Charlotte,Mecklenburg,NC,52.0,52.0,67.0,28.57,10.0,30.0,0.0
A-790295,2,30.396719,-91.087875,Baton Rouge,East Baton Rouge,LA,77.0,77.0,90.0,29.87,0.5,8.0,0.53
A-1303954,2,39.71138,-104.826752,Aurora,Arapahoe,CO,73.0,73.0,50.0,24.56,10.0,5.0,0.0
A-551483,2,33.994354,-117.888573,Rowland Heights,Los Angeles,CA,72.0,72.0,20.0,30.03,10.0,0.0,0.0
A-1406552,3,41.062355,-73.861511,Tarrytown,Westchester,NY,52.0,52.0,57.0,29.38,10.0,16.0,0.0
A-922258,2,44.443661,-87.767212,Denmark,Brown,WI,25.0,18.0,93.0,29.51,7.0,6.0,0.0
A-3150139,2,26.934624,-80.150359,Jupiter,Palm Beach,FL,77.0,77.0,83.0,29.95,10.0,7.0,0.0
A-950703,2,33.629539,-79.034691,Myrtle Beach,Horry,SC,66.0,66.0,96.0,29.88,8.0,16.0,0.0
A-814219,3,28.529547,-81.386139,Orlando,Orange,FL,88.0,88.0,53.0,29.95,10.0,3.0,0.0
A-3303783,2,40.712059,-73.822749,Jamaica,Queens,NY,47.0,43.0,59.0,30.13,10.0,9.0,0.0
A-1124938,2,35.460274,-97.689514,Oklahoma City,Canadian,OK,39.0,35.0,70.0,29.0,10.0,6.0,0.0
A-3564598,2,38.71279,-120.8384,Placerville,El Dorado,CA,66.0,66.0,26.0,27.25,10.0,7.0,0.0
A-3632733,4,30.077,-90.56465,Reserve,St. John the Baptist,LA,72.0,72.0,44.0,30.01,10.0,16.0,0.0
A-3647758,1,41.7394,-70.49511,Sandwich,Barnstable,MA,32.0,26.0,100.0,29.69,10.0,7.0,0.0
A-3850669,2,39.095043,-121.560769,Olivehurst,Yuba,CA,43.0,43.0,89.0,29.93,10.0,0.0,0.0
A-1079427,2,33.014851,-80.117271,Ladson,Berkeley,SC,66.0,66.0,90.0,30.18,10.0,7.0,0.0
A-3088094,2,32.192033,-86.419197,Letohatchee,Lowndes,AL,68.0,68.0,47.0,29.92,10.0,6.0,0.0
A-4210499,2,37.721641,-121.537464,Tracy,San Joaquin,CA,63.0,63.0,72.0,29.42,10.0,8.0,0.0
A-3759060,3,40.8638,-74.41783,Parsippany,Morris,NJ,41.0,38.0,87.0,29.5,10.0,5.0,0.0
A-3466836,3,40.33133,-74.63823,Princeton,Mercer,NJ,65.0,65.0,75.0,29.71,10.0,29.0,0.03
A-3858164,2,39.239098,-120.752362,Alta,Placer,CA,53.0,53.0,59.0,24.75,10.0,3.0,0.0
A-4173558,2,40.630459,-111.876063,Midvale,Salt Lake,UT,75.0,75.0,32.0,25.68,10.0,0.0,0.0
A-899386,3,41.455563,-81.714104,Cleveland,Cuyahoga,OH,36.0,23.0,70.0,29.7,6.0,28.0,0.0
A-565917,2,33.973743,-118.381577,Los Angeles,Los Angeles,CA,54.0,54.0,100.0,29.9,0.06,9.0,0.0
A-545879,2,42.444199,-96.343727,Sioux City,Woodbury,IA,46.0,42.0,31.0,28.91,10.0,8.0,0.0
A-640273,3,30.618916,-81.649719,Yulee,Nassau,FL,74.0,74.0,94.0,29.93,10.0,6.0,0.0
A-1234097,2,33.963863,-84.098198,Duluth,Gwinnett,GA,76.0,76.0,97.0,28.88,10.0,0.0,0.0
A-1177774,2,35.794411,-78.582787,Raleigh,Wake,NC,83.0,83.0,51.0,29.58,10.0,7.0,0.0
A-3247030,2,33.914376,-118.099304,Norwalk,Los Angeles,CA,47.0,47.0,54.0,29.88,10.0,0.0,0.0
A-953225,2,33.510094,-82.100349,Augusta,Columbia,GA,55.0,55.0,42.0,29.85,10.0,7.0,0.0
A-697579,2,35.918629,-78.546722,Wake Forest,Wake,NC,77.0,77.0,83.0,29.69,10.0,3.0,0.0
A-3019416,2,44.636004,-123.182826,Corvallis,Benton,OR,63.0,63.0,81.0,29.74,10.0,9.0,0.0
A-1287838,2,36.666553,-119.728333,Fresno,Fresno,CA,88.0,88.0,40.0,29.62,10.0,8.0,0.0
A-1069731,2,31.792547,-85.977615,Troy,Pike,AL,67.0,67.0,87.0,29.55,10.0,5.0,0.0
A-1117542,2,39.931889,-76.758743,York,York,PA,40.0,32.0,68.0,29.4,10.0,15.0,0.0
A-750315,3,42.501537,-71.127464,Woburn,Middlesex,MA,67.0,67.0,66.0,30.05,10.0,7.0,0.0
A-3178005,2,35.527435,-108.764251,Gallup,McKinley,NM,33.0,24.0,82.0,23.76,10.0,12.0,0.0
A-3800825,2,34.408949,-118.676133,Castaic,Los Angeles,CA,84.0,84.0,4.0,29.06,10.0,6.0,0.0
A-912654,2,27.96755,-81.726868,Winter Haven,Polk,FL,64.0,64.0,93.0,29.92,9.0,5.0,0.0
A-766111,2,37.957142,-122.052658,Concord,Contra Costa,CA,85.0,85.0,22.0,30.01,10.0,9.0,0.0
A-3570953,3,41.81068,-87.63031,Chicago,Cook,IL,40.0,32.0,51.0,29.6,10.0,15.0,0.0
A-897932,2,29.417379,-98.504951,San Antonio,Bexar,TX,78.0,78.0,62.0,29.27,10.0,9.0,0.0
A-3043447,2,36.123768,-119.133992,Strathmore,Tulare,CA,56.0,56.0,64.0,29.85,10.0,5.0,0.0
A-3231980,2,36.964158,-120.65297,Firebaugh,Merced,CA,63.0,63.0,46.0,29.71,10.0,7.0,0.0
A-3759303,4,43.83793,-88.98484,Green Lake,Green Lake,WI,25.0,13.0,78.0,28.77,10.0,14.0,0.0
A-2956841,2,29.394876,-98.487788,San Antonio,Bexar,TX,56.0,56.0,97.0,29.25,9.0,0.0,0.0
A-3697433,2,38.45704,-121.41051,Sacramento,Sacramento,CA,54.0,54.0,77.0,30.22,10.0,0.0,0.0
A-3753653,2,34.107331,-118.186632,Los Angeles,Los Angeles,CA,48.0,43.0,66.0,29.59,10.0,10.0,0.0
A-3099732,2,30.453151,-91.166066,Baton Rouge,East Baton Rouge,LA,74.0,74.0,24.0,30.03,10.0,10.0,0.0
A-3132334,2,38.015479,-121.751484,Antioch,Contra Costa,CA,61.0,61.0,75.0,29.87,10.0,0.0,0.0
A-1308535,3,40.260014,-76.81369,Harrisburg,Dauphin,PA,87.0,87.0,41.0,29.56,10.0,0.0,0.0
A-595468,2,38.062279,-84.543404,Lexington,Fayette,KY,85.0,85.0,61.0,29.13,10.0,13.0,0.0
A-3631952,2,40.75476,-73.68776,New Hyde Park,Nassau,NY,42.0,32.0,58.0,29.38,10.0,28.0,0.0
A-3038496,2,36.261304,-86.712523,Madison,Davidson,TN,44.0,44.0,53.0,29.49,10.0,0.0,0.0
A-744678,3,39.84029,-83.090797,Grove City,Franklin,OH,76.0,76.0,89.0,28.79,10.0,20.0,0.0
A-608767,2,29.94401,-90.076591,New Orleans,Orleans,LA,76.0,76.0,97.0,29.95,6.0,0.0,0.0
A-3114882,2,35.771774,-78.653479,Raleigh,Wake,NC,56.0,56.0,51.0,29.74,10.0,5.0,0.0
A-3679145,2,38.603031,-122.856399,Healdsburg,Sonoma,CA,57.0,57.0,57.0,29.92,10.0,12.0,0.0
A-4222488,2,42.7073,-82.77385,New Baltimore,Macomb,MI,82.0,82.0,79.0,29.21,10.0,12.0,0.0
A-981003,2,40.109055,-83.091019,Dublin,Franklin,OH,48.0,48.0,93.0,28.75,3.0,3.0,0.03
A-2969028,2,43.005563,-83.749047,Flint,Genesee,MI,38.0,31.0,83.0,29.3,9.0,9.0,0.0
A-3137992,2,40.784907,-73.648356,Roslyn Heights,Nassau,NY,68.0,68.0,49.0,30.1,10.0,8.0,0.0
A-1785271,2,42.387329,-73.559082,Old Chatham,Columbia,NY,34.0,25.0,85.0,29.3,4.0,12.7,0.0
A-1197939,3,39.782856,-86.153374,Indianapolis,Marion,IN,75.0,75.0,53.0,29.2,10.0,9.0,0.0
A-3769486,2,40.71816,-111.89309,Salt Lake City,Salt Lake,UT,37.0,32.0,86.0,25.78,10.0,6.0,0.0
A-3701254,2,34.019539,-117.988035,Hacienda Heights,Los Angeles,CA,56.0,56.0,90.0,29.87,4.0,5.0,0.0
A-559279,2,32.417374,-93.81501,Shreveport,Caddo,LA,53.0,53.0,64.0,30.17,10.0,9.0,0.0
A-2997570,2,35.610429,-84.914548,Spring City,Rhea,TN,56.0,56.0,90.0,28.07,8.0,0.0,0.02
A-571951,2,32.17688,-110.968277,Tucson,Pima,AZ,70.0,70.0,25.0,27.2,10.0,9.0,0.0
A-787121,3,39.188095,-104.850433,Larkspur,Douglas,CO,73.0,73.0,18.0,23.22,10.0,6.0,0.0
A-1342882,2,34.799229,-82.846779,Six Mile,Pickens,SC,70.0,70.0,100.0,28.71,1.0,8.0,0.0
A-1228016,2,33.50565,-112.038872,Phoenix,Maricopa,AZ,108.0,108.0,9.0,28.52,10.0,9.0,0.0
A-684195,2,36.152332,-86.791183,Nashville,Davidson,TN,83.0,83.0,58.0,29.3,10.0,5.0,0.0
A-566229,2,41.424713,-81.57679,Maple Heights,Cuyahoga,OH,38.0,26.0,83.0,29.43,10.0,29.0,0.0
A-3224222,2,38.951268,-120.085653,South Lake Tahoe,El Dorado,CA,16.0,7.0,84.0,24.16,10.0,6.0,0.0
A-2988125,2,34.409758,-118.578854,Valencia,Los Angeles,CA,54.0,54.0,66.0,29.22,7.0,0.0,0.0
A-846610,2,39.784721,-75.487442,Wilmington,New Castle,DE,61.0,61.0,62.0,29.79,10.0,9.0,0.0
A-3519602,2,39.72177,-105.00899,Denver,Denver,CO,77.0,77.0,32.0,24.43,30.0,5.0,0.0
A-3169243,4,26.726416,-81.878076,North Fort Myers,Lee,FL,81.0,81.0,56.0,30.17,10.0,17.0,0.0
A-825603,3,34.97496,-80.987083,Rock Hill,York,SC,67.0,67.0,51.0,29.5,10.0,10.0,0.0
A-956140,2,35.150059,-81.096893,Clover,York,SC,55.0,55.0,53.0,29.35,10.0,3.0,0.0
A-3419289,2,37.028743,-80.728794,Pulaski,Pulaski,VA,61.0,61.0,78.0,27.65,10.0,14.0,0.0
A-3539946,2,44.59813,-123.06177,Albany,Linn,OR,65.0,65.0,75.0,29.91,10.0,12.0,0.0
A-665211,2,25.94228,-80.334267,Hialeah,Miami-Dade,FL,82.0,82.0,74.0,29.97,10.0,13.0,0.0
A-3769562,3,45.50745,-122.66991,Portland,Multnomah,OR,44.0,42.0,89.0,30.21,7.0,5.0,0.0
A-616754,2,42.281689,-122.824791,Medford,Jackson,OR,60.0,60.0,86.0,28.66,10.0,0.0,0.0
A-1179063,2,39.758221,-104.95858,Denver,Denver,CO,54.0,54.0,41.0,24.48,10.0,10.0,0.0
A-3469912,3,39.97859,-76.66121,York,York,PA,61.0,61.0,48.0,29.3,10.0,9.0,0.0
A-1468663,2,35.435261,-97.462822,Oklahoma City,Oklahoma,OK,57.0,57.0,34.0,28.59,10.0,7.0,0.0
A-3089330,2,28.192607,-82.468387,Lutz,Pasco,FL,73.0,73.0,51.0,30.15,10.0,7.0,0.0
A-1494499,3,41.229153,-95.933205,Omaha,Douglas,NE,63.0,63.0,29.0,28.92,10.0,7.0,0.0
A-3116091,2,29.916335,-81.36081,Saint Augustine,St. Johns,FL,70.0,70.0,73.0,30.22,10.0,14.0,0.0
A-3834230,4,41.67776,-73.92882,Poughkeepsie,Dutchess,NY,52.0,52.0,32.0,30.12,10.0,7.0,0.0
A-3206219,2,35.873288,-84.458731,Kingston,Roane,TN,44.0,44.0,93.0,29.0,8.0,0.0,0.0
A-3272742,2,33.463057,-112.134632,Phoenix,Maricopa,AZ,78.0,78.0,20.0,28.75,10.0,6.0,0.0
A-788963,3,39.748116,-104.825722,Aurora,Adams,CO,78.0,78.0,30.0,24.49,10.0,7.0,0.0
A-638644,2,39.311787,-120.499275,Norden,Placer,CA,30.0,30.0,75.0,24.19,10.0,0.0,0.0
A-3408018,2,34.056125,-118.241182,Los Angeles,Los Angeles,CA,67.0,67.0,81.0,29.81,7.0,0.0,0.0
A-985069,2,32.19231,-86.117439,Pike Road,Montgomery,AL,57.0,57.0,94.0,30.06,3.0,0.0,0.0
A-889349,2,27.86463,-82.728882,Pinellas Park,Pinellas,FL,67.0,67.0,79.0,30.29,10.0,13.0,0.0
A-676403,2,34.137341,-80.940536,Columbia,Richland,SC,77.0,77.0,84.0,29.79,7.0,0.0,0.0
A-514861,2,32.188179,-111.096748,Tucson,Pima,AZ,56.0,56.0,21.0,27.22,10.0,0.0,0.0
A-1139969,2,41.855808,-87.643921,Chicago,Cook,IL,46.0,39.0,83.0,29.18,3.0,16.0,0.13
A-2863161,2,41.77509,-72.57613,Manchester,Hartford,CT,25.0,19.3,92.0,29.86,6.0,4.6,0.0
A-1476647,2,34.79697,-82.19059,Simpsonville,Greenville,SC,59.0,59.0,67.0,29.14,10.0,6.0,0.0
A-3744547,2,32.751834,-117.150035,San Diego,San Diego,CA,64.0,64.0,75.0,29.93,10.0,10.0,0.0
A-3274397,2,41.855732,-74.058462,Rosendale,Ulster,NY,26.0,16.0,63.0,29.86,10.0,12.0,0.0
A-3277522,2,42.986209,-83.831054,Swartz Creek,Genesee,MI,41.0,32.0,62.0,28.82,10.0,20.0,0.0
A-589425,3,38.899914,-94.524315,Grandview,Jackson,MO,54.0,54.0,51.0,29.14,10.0,9.0,0.0
A-3815054,2,33.663273,-117.794916,Irvine,Orange,CA,81.0,81.0,31.0,29.89,10.0,0.0,0.0
A-3362351,2,26.098376,-80.247606,Fort Lauderdale,Broward,FL,80.0,80.0,87.0,30.03,10.0,10.0,0.0
A-3697221,2,37.892591,-122.159524,Lafayette,Contra Costa,CA,54.0,54.0,90.0,30.13,10.0,3.0,0.0
A-3292413,2,37.896435,-121.641295,Brentwood,Contra Costa,CA,66.0,66.0,48.0,29.64,10.0,0.0,0.0
A-592488,3,27.585409,-82.516884,Palmetto,Manatee,FL,75.0,75.0,96.0,29.86,10.0,3.0,0.0
A-3844986,2,46.42489,-94.2975,Brainerd,Crow Wing,MN,21.0,13.0,63.0,28.81,10.0,6.0,0.0
A-1181173,2,30.624269,-88.08654,Mobile,Mobile,AL,82.0,82.0,71.0,29.87,10.0,6.0,0.0
A-1172321,2,32.679119,-96.822823,Dallas,Dallas,TX,87.0,87.0,57.0,29.21,10.0,7.0,0.0
A-840447,3,32.918671,-96.854332,Dallas,Dallas,TX,50.0,50.0,76.0,29.67,10.0,14.0,0.0
A-3254582,2,45.743649,-111.218437,Bozeman,Gallatin,MT,57.0,57.0,37.0,25.55,10.0,0.0,0.0
A-544583,2,35.652802,-78.847778,Holly Springs,Wake,NC,42.0,42.0,93.0,29.65,10.0,0.0,0.0
A-3261773,2,44.546738,-92.451888,Red Wing,Goodhue,MN,34.0,34.0,93.0,29.14,7.0,0.0,0.0
A-3285394,2,35.299592,-119.031311,Bakersfield,Kern,CA,38.0,38.0,57.0,29.71,10.0,3.0,0.0
A-1149138,2,35.033081,-82.018608,Boiling Springs,Spartanburg,SC,59.0,59.0,45.0,29.16,7.0,3.0,0.0
A-3341479,2,28.551918,-81.49074,Orlando,Orange,FL,84.0,84.0,65.0,29.73,10.0,15.0,0.0
A-3470943,1,33.48032,-112.03019,Phoenix,Maricopa,AZ,79.0,79.0,21.0,28.66,10.0,7.0,0.0
A-3793916,2,33.802833,-118.12518,Long Beach,Los Angeles,CA,84.0,84.0,25.0,29.95,10.0,3.0,0.0
A-3845529,2,44.11434,-121.29186,Bend,Deschutes,OR,54.0,54.0,62.0,26.6,10.0,0.0,0.0
A-3633563,2,34.226408,-117.25706,San Bernardino,San Bernardino,CA,48.0,48.0,84.0,28.77,7.0,0.0,0.02
A-1249866,3,29.783871,-95.531822,Houston,Harris,TX,91.0,91.0,52.0,29.94,10.0,13.0,0.0
A-1349630,2,33.171505,-87.52491,Tuscaloosa,Tuscaloosa,AL,84.0,84.0,40.0,29.8,10.0,7.0,0.0
A-3729942,2,40.18377,-111.64639,Springville,Utah,UT,34.0,22.0,89.0,25.53,10.0,22.0,0.0
A-2162697,3,41.365253,-72.070045,Groton,New London,CT,30.9,24.3,92.0,30.12,0.8,6.9,0.07
A-1338379,2,28.18104,-82.417603,Lutz,Pasco,FL,86.0,86.0,66.0,30.02,10.0,7.0,0.0
A-3643990,2,35.24171,-80.85869,Charlotte,Mecklenburg,NC,65.0,65.0,27.0,29.39,10.0,6.0,0.0
A-785183,2,35.359043,-119.039368,Bakersfield,Kern,CA,96.0,96.0,20.0,29.2,10.0,8.0,0.0
A-3775336,2,33.84779,-117.85568,Anaheim,Orange,CA,63.0,63.0,78.0,30.04,10.0,0.0,0.0
A-3419692,2,44.966104,-93.255346,Minneapolis,Hennepin,MN,68.0,68.0,76.0,28.83,10.0,7.0,0.0
A-3009091,2,35.42131,-119.01878,Bakersfield,Kern,CA,51.0,51.0,54.0,29.67,6.0,5.0,0.0
A-804364,2,34.113251,-118.244118,Los Angeles,Los Angeles,CA,90.0,90.0,7.0,29.75,10.0,6.0,0.0
A-3399875,2,32.387362,-90.195683,Jackson,Hinds,MS,30.0,30.0,82.0,29.86,10.0,0.0,0.0
A-883065,2,34.932598,-81.891632,Spartanburg,Spartanburg,SC,46.0,42.0,40.0,29.26,10.0,8.0,0.0
A-3438622,2,34.466699,-118.329814,Santa Clarita,Los Angeles,CA,60.0,60.0,6.0,29.17,6.0,25.0,0.0
A-1305153,2,25.889191,-80.210854,North Miami,Miami-Dade,FL,76.0,76.0,94.0,29.93,10.0,0.0,0.02
A-3153409,2,39.751874,-75.502221,Wilmington,New Castle,DE,49.0,42.0,54.0,29.88,10.0,18.0,0.0
A-2978364,2,43.604956,-116.281946,Boise,Ada,ID,47.0,44.0,50.0,27.2,10.0,6.0,0.0
A-1032150,2,33.930241,-118.280624,Los Angeles,Los Angeles,CA,65.0,65.0,28.0,30.03,10.0,6.0,0.0
A-3440869,2,34.068206,-118.023751,El Monte,Los Angeles,CA,52.0,52.0,59.0,30.06,10.0,5.0,0.0
A-3509485,2,26.34537,-80.11799,Boca Raton,Palm Beach,FL,82.0,82.0,76.0,30.03,9.0,13.0,0.0
A-3406283,2,39.554439,-104.87037,Englewood,Douglas,CO,42.0,39.0,47.0,24.3,10.0,5.0,0.0
A-942031,2,44.999504,-93.283379,Minneapolis,Hennepin,MN,15.0,8.0,84.0,29.1,1.0,5.0,0.0
A-1456841,3,26.087469,-80.362953,Fort Lauderdale,Broward,FL,84.0,84.0,58.0,30.18,10.0,15.0,0.0
A-1339005,2,32.35709,-86.171394,Montgomery,Montgomery,AL,79.0,79.0,82.0,29.83,10.0,0.0,0.0
A-951852,3,34.339863,-118.518845,Newhall,Los Angeles,CA,44.0,44.0,73.0,29.2,10.0,0.0,0.0
A-4177781,4,44.97181,-123.06454,Salem,Polk,OR,64.0,64.0,26.0,29.8,10.0,13.0,0.0
A-1037529,2,45.076241,-93.330551,Minneapolis,Hennepin,MN,23.0,17.0,92.0,29.01,4.0,5.0,0.0
A-3349197,2,43.120765,-75.293266,Whitesboro,Oneida,NY,36.0,28.0,76.0,29.72,10.0,13.0,0.0
A-3244133,2,45.690861,-94.86955,Sauk Centre,Stearns,MN,58.0,58.0,84.0,28.27,10.0,0.0,0.0
A-3505617,2,37.95073,-122.53432,Kentfield,Marin,CA,68.0,68.0,56.0,30.0,10.0,10.0,0.0
A-811503,2,30.11801,-82.722389,Lake City,Columbia,FL,64.0,64.0,100.0,30.02,10.0,0.0,0.0
A-3325504,2,25.972671,-80.206208,Hollywood,Broward,FL,80.0,80.0,96.0,30.01,10.0,6.0,0.0
A-2752730,2,41.85109,-87.6454,Chicago,Cook,IL,28.9,20.4,78.0,30.06,6.0,9.2,0.0
A-2982934,4,42.678054,-84.651278,Dimondale,Eaton,MI,37.0,31.0,86.0,28.74,9.0,8.0,0.0
A-1177888,3,25.89917,-80.210114,North Miami,Miami-Dade,FL,84.0,84.0,53.0,29.9,10.0,14.0,0.0
A-3628669,2,33.969346,-118.071932,Whittier,Los Angeles,CA,57.0,57.0,67.0,29.91,10.0,0.0,0.0
A-3158589,2,38.493422,-85.771239,Memphis,Clark,IN,42.0,42.0,70.0,29.42,10.0,0.0,0.0
A-814575,2,41.749851,-88.063972,Woodridge,DuPage,IL,66.0,66.0,69.0,29.36,10.0,0.0,0.0
A-198605,2,40.952324,-73.853394,Yonkers,Westchester,NY,39.0,31.0,93.0,30.06,2.0,13.8,0.0
A-3847675,2,45.33101,-121.14626,Dufur,Wasco,OR,42.0,36.0,62.0,29.87,10.0,10.0,0.0
A-3469926,1,38.93864,-77.02834,Washington,District of Columbia,DC,62.0,62.0,41.0,29.79,10.0,9.0,0.0
A-1475984,2,40.835999,-73.05381,Farmingville,Suffolk,NY,54.0,54.0,34.0,30.05,10.0,10.0,0.0
A-1075461,3,34.066757,-118.000542,Baldwin Park,Los Angeles,CA,81.0,81.0,21.0,29.96,10.0,0.0,0.0
A-546517,2,34.235588,-118.472961,North Hills,Los Angeles,CA,66.0,66.0,10.0,29.37,10.0,21.0,0.0
A-3242608,2,41.26365,-73.683832,Katonah,Westchester,NY,29.0,29.0,92.0,29.65,4.0,0.0,0.0
A-3310364,2,36.7472,-78.926218,Halifax,Halifax,VA,50.0,50.0,33.0,29.4,10.0,8.0,0.0
A-3545665,3,33.87278,-118.27529,Carson,Los Angeles,CA,69.0,69.0,63.0,29.89,10.0,0.0,0.0
A-708894,2,38.777222,-76.060295,Easton,Talbot,MD,86.0,86.0,79.0,29.86,10.0,0.0,0.0
A-3028430,2,30.365159,-81.668711,Jacksonville,Duval,FL,51.0,51.0,74.0,30.08,10.0,6.0,0.0
A-1222364,2,33.968861,-118.453979,Marina Del Rey,Los Angeles,CA,72.0,72.0,68.0,29.85,9.0,8.0,0.0
A-3152679,2,25.909499,-80.236108,Opa Locka,Miami-Dade,FL,87.0,87.0,67.0,29.96,10.0,8.0,0.0
A-945979,3,32.998219,-80.093544,Ladson,Berkeley,SC,67.0,67.0,90.0,30.06,10.0,15.0,0.0
A-3283408,2,30.822371,-82.942032,Lake Park,Echols,GA,79.0,79.0,66.0,29.81,10.0,8.0,0.0
A-3431184,2,38.704952,-77.224134,Lorton,Fairfax County,VA,76.0,76.0,77.0,29.83,10.0,5.0,0.0
A-4216378,4,42.20021,-87.884813,Deerfield,Lake,IL,85.0,85.0,63.0,29.3,10.0,10.0,0.0
A-857124,2,42.966648,-85.624939,Grand Rapids,Kent,MI,36.0,24.0,86.0,28.6,8.0,23.0,0.0
A-738910,2,39.773491,-84.159523,Dayton,Montgomery,OH,87.0,87.0,52.0,29.13,10.0,12.0,0.0
A-3034146,2,37.7182,-121.66403,Livermore,Alameda,CA,91.0,91.0,23.0,29.56,10.0,10.0,0.0
A-3582833,2,40.72588,-111.939,Salt Lake City,Salt Lake,UT,47.0,43.0,44.0,25.51,10.0,8.0,0.0
A-3442199,3,39.15567,-94.49812,Kansas City,Clay,MO,72.0,72.0,78.0,29.01,10.0,6.0,0.0
A-765018,3,32.668362,-97.320297,Fort Worth,Tarrant,TX,79.0,79.0,32.0,29.35,10.0,15.0,0.0
A-3187901,2,37.849799,-122.23836,Oakland,Alameda,CA,57.0,57.0,81.0,30.15,10.0,12.0,0.0
A-3579775,2,37.327499,-121.87808,San Jose,Santa Clara,CA,50.0,50.0,89.0,29.89,6.0,12.0,0.09
A-879802,2,32.865479,-96.811096,Dallas,Dallas,TX,59.0,59.0,39.0,29.66,10.0,5.0,0.0
A-795442,2,37.303768,-121.878227,San Jose,Santa Clara,CA,80.0,80.0,50.0,29.78,10.0,14.0,0.0
A-3159968,2,25.943108,-80.358005,Hialeah,Miami-Dade,FL,76.0,76.0,94.0,29.97,10.0,5.0,0.06
A-3574374,2,33.687214,-117.872459,Costa Mesa,Orange,CA,67.0,67.0,73.0,29.92,10.0,10.0,0.0
A-3383969,2,33.412867,-111.891492,Tempe,Maricopa,AZ,55.0,55.0,34.0,28.81,10.0,5.0,0.0
A-3837111,2,33.949722,-118.091853,Santa Fe Springs,Los Angeles,CA,68.0,68.0,65.0,29.94,5.0,5.0,0.0
A-3764026,2,47.62314,-122.32918,Seattle,King,WA,47.0,47.0,86.0,30.03,6.0,0.0,0.0
A-581010,2,36.866611,-119.711143,Clovis,Fresno,CA,48.0,48.0,77.0,29.3,10.0,3.0,0.0
