ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2322190,MapQuest,201.0,3,2018-02-17 10:42:00,2018-02-17 11:26:59,35.348511,-97.586472,,,0.0,Accident on I-44 Southbound at Exit 111 119th St.,,SW 119th St,R,Oklahoma City,Cleveland,OK,73173,US,US/Central,KOKC,2018-02-17 10:52:00,44.1,38.1,73.0,30.13,10.0,WNW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3281260,Bing,,2,2020-09-30 12:41:30,2020-09-30 22:58:16,25.883616,-80.211893,25.884376,-80.210541,0.099,Stationary traffic lane closed on FL-924 - US-441 N from NW 8th Ave to NW 120th St due to accident.,760.0, NW 119th St,L,Miami,Miami-Dade,FL,33168-2335,US,US/Eastern,KOPF,2020-09-30 12:53:00,90.0,90.0,52.0,29.93,10.0,SSE,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2812926,Bing,,2,2016-07-28 07:44:51,2016-07-28 13:44:51,42.60707,-83.2098,42.60858,-83.21553,0.31,At Adams Rd/Exit 74 - Accident.,,Chrysler Fwy N,R,Bloomfield Hills,Oakland,MI,48304,US,US/Eastern,KVLL,2016-07-28 07:35:00,70.9,,76.0,29.96,10.0,NNE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3966418,Bing,,2,2018-11-16 10:20:32,2018-11-16 10:49:59,35.81501,-86.97551,35.81653,-86.98823,0.72,At TN-246/Carters Creek Pike - Accident.,,I-840 W,R,Thompsons Station,Williamson,TN,37179,US,US/Central,KMRC,2018-11-16 10:15:00,44.6,40.2,66.0,30.15,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1966649,MapQuest,201.0,2,2018-08-22 15:16:25,2018-08-22 15:46:13,31.761705,-106.489716,,,0.0,Accident on Missouri Ave Eastbound at TX-20 Mesa St.,,E Missouri Ave,R,El Paso,El Paso,TX,79901,US,US/Mountain,KELP,2018-08-22 15:03:00,91.0,,27.0,30.13,10.0,SSW,8.1,,Thunderstorm,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-414970,MapQuest,201.0,3,2017-05-02 14:33:01,2017-05-02 15:03:01,33.106102,-84.906403,,,0.01,Accident on I-85 Southbound at Exit 28 GA-100 Main St.,,GA-403 S,R,Hogansville,Troup,GA,30230,US,US/Eastern,KCCO,2017-05-02 14:35:00,77.9,,28.0,30.04,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1041306,MapQuest,201.0,2,2019-10-07 07:46:21,2019-10-07 09:33:58,40.06739,-82.958237,,,0.0,Accident on Northtowne Blvd at Trent Rd.,2299.0,Trent Rd,R,Columbus,Franklin,OH,43229-5731,US,US/Eastern,KOSU,2019-10-07 07:53:00,56.0,56.0,87.0,29.2,10.0,SSW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3016233,Bing,,2,2020-11-19 02:36:00,2020-11-19 04:17:01,30.100792,-97.727733,30.093607,-97.73232,0.567,Incident on FM-1625 near OLD LOCKHART RD Drive with caution.,11411.0, FM 1625,L,Creedmoor,Travis,TX,78610-2022,US,US/Central,KAUS,2020-11-19 02:53:00,57.0,57.0,87.0,29.7,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3916794,Bing,,2,2019-02-25 15:36:20,2019-02-25 19:36:20,42.39596,-122.50738,42.39351,-122.491777,0.814,At Big Elk Rd/NF-37 - Accident.,23607.0, Highway 140,L,Eagle Point,Jackson,OR,97524,US,US/Pacific,KMFR,2019-02-25 15:53:00,37.9,32.7,93.0,29.72,6.0,North,6.9,0.11,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1394898,MapQuest,201.0,2,2019-05-08 08:11:28,2019-05-08 09:29:42,36.097832,-86.742264,,,0.0,Accident on Veritas St near Keystone Ave.,499.0,Veritas St,L,Nashville,Davidson,TN,37211-2833,US,US/Central,KBNA,2019-05-08 07:53:00,68.0,68.0,70.0,29.41,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1781266,MapQuest,201.0,3,2018-11-24 08:01:30,2018-11-24 08:31:12,30.427137,-91.16861,,,0.0,Accident on I-10 Westbound at Exit 156B Dalrymple Dr.,,I-10 W,R,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,2018-11-24 07:53:00,57.0,,96.0,29.9,2.5,NNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-741393,MapQuest,201.0,2,2020-08-26 07:41:01,2020-08-26 08:57:20,42.024361,-70.075058,,,0.0,Accident on US-6 at Aldrich Rd.,358.0,Route 6,L,North Truro,Barnstable,MA,02652,US,US/Eastern,KPVC,2020-08-26 07:56:00,64.0,64.0,65.0,29.84,10.0,NW,23.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1663268,MapQuest,245.0,3,2019-01-25 16:55:32,2019-01-25 17:25:16,40.837994,-73.880638,,,0.0,Two lanes blocked due to accident on I-95 Cross Bronx Expy Northbound at Exit 4A I-895.,,Sheridan Expy N,R,Bronx,Bronx,NY,10460,US,US/Eastern,KLGA,2019-01-25 16:51:00,37.0,26.7,30.0,30.04,10.0,West,19.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4087492,Bing,,2,2018-02-26 19:23:04,2018-02-27 01:23:04,33.66283,-117.78948,33.66408,-117.79829,0.514,At Jeffrey Rd/University Dr/Exit 4 - Accident.,,I-405 N,R,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,2018-02-26 19:53:00,55.9,,67.0,29.92,10.0,WSW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-698317,MapQuest,201.0,2,2020-07-21 07:51:47,2020-07-21 09:08:19,29.72543,-95.418633,,,0.0,Accident on Kirby Dr at Bissonnet St.,,Bissonnet St,R,Houston,Harris,TX,77005,US,US/Central,KMCJ,2020-07-21 07:53:00,77.0,77.0,88.0,29.87,9.0,SSE,12.0,0.06,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-326261,MapQuest,201.0,3,2017-01-28 11:53:17,2017-01-28 12:36:53,41.770569,-72.68148,,,0.41,2 center lane closed due to accident on I-84 Eastbound from I-84 Exit 48 / Broad St / Capitol Ave to I-84 Exit 49 / High St / Chapel St.,,US-6 E,R,Hartford,Hartford,CT,06103,US,US/Eastern,KHFD,2017-01-28 11:53:00,39.0,31.8,45.0,29.61,10.0,West,11.5,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-643725,MapQuest,201.0,2,2020-10-14 08:21:01,2020-10-14 10:08:55,34.50272,-82.698334,,,0.0,Accident on SC-24 Whitner St at Carling Dr.,,Highway 24,R,Anderson,Anderson,SC,29625,US,US/Eastern,KAND,2020-10-14 07:56:00,50.0,50.0,89.0,29.27,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2431660,MapQuest,201.0,3,2017-12-14 17:16:09,2017-12-14 17:45:44,42.915237,-83.673088,,,0.0,Accident on I-75 Northbound at Grand Blanc Rd.,,I-75 N,R,Grand Blanc,Genesee,MI,48439,US,US/Eastern,KFNT,2017-12-14 16:53:00,15.1,9.4,64.0,30.07,10.0,WSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-13479,MapQuest,201.0,2,2016-10-25 11:02:26,2016-10-25 11:32:03,37.481804,-122.177116,,,0.01,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 406 CA-84 Marsh Rd.,,US-101 N,R,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,2016-10-25 10:47:00,66.2,,56.0,30.07,10.0,SE,11.5,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2692047,MapQuest,201.0,3,2017-08-19 09:33:21,2017-08-19 10:01:59,39.974308,-74.901482,,,0.0,Accident on I-295 Northbound after NJ-73.,,I-295 N,R,Mount Laurel,Burlington,NJ,08054,US,US/Eastern,KVAY,2017-08-19 09:54:00,82.0,,69.0,29.88,,NNW,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3559536,Bing,,2,2020-06-17 14:37:54,2020-06-17 15:12:52,32.84261,-117.09762,32.84261,-117.09762,0.0,Ramp to Santo Rd - Accident. Hard shoulder blocked.,6368.0, Santo Rd,L,San Diego,San Diego,CA,92124,US,US/Pacific,KMYF,2020-06-17 14:53:00,71.0,71.0,59.0,29.51,10.0,WSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-2969574,Bing,,2,2020-12-23 20:35:16,2020-12-23 23:41:01,44.595119,-95.675727,44.595802,-95.673927,0.1,Incident on MN-23 near 310TH AVE Drive with caution.,3762.0, State Highway 23,R,Cottonwood,Lyon,MN,56229,US,US/Central,KGDB,2020-12-23 20:35:00,4.0,-22.0,76.0,28.73,3.0,WNW,37.0,0.0,Haze / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3466389,Bing,,2,2020-06-04 20:56:00,2020-06-04 21:28:08,33.737266,-117.823083,33.737266,-117.823083,0.0,At Newport Ave - Accident.,,I-5 N,R,Tustin,Orange,CA,92780,US,US/Pacific,KSNA,2020-06-04 20:53:00,67.0,67.0,73.0,29.76,8.0,S,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3797757,Bing,,2,2019-10-09 07:20:00,2019-10-09 08:50:10,33.740439,-117.833716,33.740439,-117.833716,0.0,At I-5 - Accident.,,I-5 S,R,Tustin,Orange,CA,92780,US,US/Pacific,KSNA,2019-10-09 06:53:00,66.0,66.0,68.0,29.8,10.0,SE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2979478,Bing,,2,2020-11-15 11:44:00,2020-11-15 12:19:30,45.470062,-122.688606,45.469542,-122.680456,0.397,Stationary traffic on Pacific Highway 1 N - I-5 N from Multnomah Blvd/Exit 296 (I-5) to Terwilliger Blvd/Exit 297 (I-5) due to accident.,,I-5 N,R,Portland,Multnomah,OR,97219,US,US/Pacific,KPDX,2020-11-15 11:53:00,55.0,55.0,72.0,30.09,10.0,SW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2482825,MapQuest,201.0,2,2017-11-10 11:16:34,2017-11-10 12:16:13,32.791252,-79.987564,,,0.0,Accident on SC-61 Saint Andrews Blvd near Chase St.,837.0,Saint Andrews Blvd,L,Charleston,Charleston,SC,29407-7171,US,US/Eastern,KJZI,2017-11-10 11:15:00,60.8,,52.0,30.18,10.0,North,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-476789,MapQuest,201.0,3,2017-06-16 06:06:07,2017-06-16 06:34:44,40.691647,-73.999306,,,0.0,Accident on I-278 Brooklyn Queens Expy Westbound at Exit 27 Atlantic Ave.,,Brooklyn Queens Expy,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2017-06-16 06:13:00,64.4,,88.0,30.01,10.0,East,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3975246,Bing,,2,2018-10-02 12:40:00,2018-10-02 13:09:35,42.53032,-83.11574,42.53818,-83.11607,0.543,At 14 Mile Rd/Exit 65 - Accident. Left lane blocked.,,Chrysler Fwy N,R,Madison Heights,Oakland,MI,48071,US,US/Eastern,KVLL,2018-10-02 12:35:00,69.4,,79.0,30.01,10.0,WSW,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1801865,MapQuest,201.0,2,2018-10-04 17:58:37,2018-10-04 18:43:24,28.603695,-81.407097,,,0.0,Accident on FL-423 Lee Rd at FL-424 Edgewater Dr.,,Edgewater Dr,R,Orlando,Orange,FL,32810,US,US/Eastern,KORL,2018-10-04 17:53:00,80.1,,81.0,30.03,10.0,NE,6.9,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-29951,MapQuest,245.0,3,2016-09-04 20:19:59,2016-09-04 20:49:59,37.761604,-122.214699,,,0.0,Two lanes blocked due to accident on I-880 Northbound at Exit 37 66th Ave. Expect delays.,,I-880 N,R,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,2016-09-04 19:53:00,61.0,,75.0,29.83,10.0,West,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2604998,MapQuest,201.0,3,2017-09-12 16:40:57,2017-09-12 17:10:57,42.522667,-82.914375,,,0.0,Accident on I-94 at Exit 231 M-3 Gratiot Ave.,,I-94 E,R,Roseville,Macomb,MI,48066,US,US/Eastern,KDET,2017-09-12 16:53:00,73.0,,48.0,29.93,10.0,ENE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2270504,MapQuest,241.0,3,2018-03-23 07:40:45,2018-03-23 08:08:46,37.63184,-122.436913,,,0.0,One lane blocked and right hand shoulder blocked due to accident on I-280 Southbound at Exits 43A 43B I-380.,,I-280 S,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2018-03-23 07:56:00,46.0,42.5,76.0,30.23,10.0,SSE,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1016909,MapQuest,201.0,2,2019-12-12 12:49:20,2019-12-12 13:40:28,39.581909,-119.780312,,,0.0,Accident on 2nd Ave at NV-443 Sun Valley Blvd.,,2nd Ave,R,Sun Valley,Washoe,NV,89433,US,US/Pacific,KRNO,2019-12-12 12:55:00,57.0,57.0,39.0,25.69,10.0,W,20.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2410272,MapQuest,201.0,2,2017-12-05 09:58:47,2017-12-05 10:28:31,43.150455,-77.962212,,,0.0,Accident on County Hwy-236 Redman Rd at Ladue Rd.,462.0,Ladue Rd,R,Brockport,Monroe,NY,14420-9505,US,US/Eastern,KROC,2017-12-05 09:54:00,48.9,,83.0,29.85,10.0,SW,17.3,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1129913,MapQuest,201.0,2,2019-11-17 15:27:54,2019-11-17 15:57:33,40.831085,-74.141335,,,0.0,Right lane blocked due to accident on NJ-3 Eastbound at CR-601 Main Ave.,,State Route 3,R,Clifton,Passaic,NJ,07014,US,US/Eastern,KTEB,2019-11-17 15:51:00,41.0,35.0,79.0,30.17,10.0,NE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1289867,MapQuest,201.0,2,2019-07-24 06:03:48,2019-07-24 06:48:36,33.451241,-112.172218,,,0.0,Accident on 52nd Ave at Van Buren St.,5201.0,W Van Buren St,L,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2019-07-24 06:01:00,81.0,81.0,70.0,28.79,10.0,N,7.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2233923,MapQuest,201.0,2,2018-03-06 13:08:05,2018-03-06 13:37:54,30.44136,-97.666115,,,0.0,Accident on Wells Branch Pkwy at FM-1825.,,W Wells Branch Pkwy,R,Pflugerville,Travis,TX,78660,US,US/Central,KEDC,2018-03-06 12:55:00,68.0,,16.0,30.12,10.0,NNE,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1941762,MapQuest,201.0,2,2018-08-10 08:52:09,2018-08-10 09:21:55,40.97691,-73.758575,,,0.0,Right hand shoulder blocked due to accident on Hutchinson River Pkwy Northbound at Exit 22 Mamaroneck Rd.,378.0,Mamaroneck Rd,R,Scarsdale,Westchester,NY,10583-7720,US,US/Eastern,KHPN,2018-08-10 08:56:00,75.9,,67.0,29.89,10.0,WNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3297244,Bing,,2,2020-12-23 19:18:30,2020-12-23 21:20:30,44.456333,-94.717945,44.444276,-94.719982,0.839,Stationary traffic on County Hwy-5 - MN-4 from CR-5/Old Fort Rd (MN-4) to CR-30 (MN-4) due to accident.,34900.0, State Highway 4,R,Fairfax,Nicollet,MN,55332-3217,US,US/Central,KRWF,2020-12-23 19:05:00,6.0,-19.0,76.0,28.62,1.0,NW,35.0,0.0,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-474815,MapQuest,201.0,2,2017-07-06 06:21:40,2017-07-06 06:51:31,42.863064,-83.749245,,,0.0,Accident on Thompson Rd at Jennings Rd.,11299.0,Jennings Rd,L,Fenton,Genesee,MI,48430-9784,US,US/Eastern,KFNT,2017-07-06 05:53:00,55.9,,90.0,30.04,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3201000,Bing,,2,2020-11-19 15:21:00,2020-11-19 18:29:05,40.916467,-77.045719,40.916119,-77.046457,0.045,Multi vehicle crash on PA 304 both directions at GREEN ST. There is a lane restriction.,298.0, Green St,L,Mifflinburg,Union,PA,17844-1322,US,US/Eastern,KSEG,2020-11-19 14:53:00,46.0,41.0,44.0,29.9,10.0,SSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-952331,MapQuest,201.0,2,2020-02-14 10:59:38,2020-02-14 11:29:23,40.666851,-79.010712,,,0.0,Accident on Maple Ave at Spruce Ave.,,Spruce Ave,R,Clymer,Indiana,PA,15728,US,US/Eastern,KIDI,2020-02-14 10:55:00,19.0,7.0,58.0,28.89,10.0,WNW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2746842,Bing,,3,2016-07-05 18:15:59,2016-07-06 00:15:59,29.72131,-95.32648,29.71874,-95.32168,0.338,At Telephone Rd/Tellepsen St - Accident.,,I-45 N,R,Houston,Harris,TX,77023,US,US/Central,KMCJ,2016-07-05 18:15:00,93.2,,52.0,29.95,10.0,East,12.7,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3745262,Bing,,2,2020-01-03 12:13:00,2020-01-03 13:46:25,38.645522,-121.377652,38.645522,-121.377652,0.0,At Watt Ave - Accident.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2020-01-03 11:45:00,55.0,55.0,72.0,30.15,10.0,W,3.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2434235,MapQuest,201.0,3,2017-12-14 15:10:20,2017-12-14 15:40:03,37.388474,-122.158401,,,0.0,Slow lane blocked due to accident on I-280 Southbound at Page Mill Rd.,,I-280 S,R,Los Altos,Santa Clara,CA,94022,US,US/Pacific,KNUQ,2017-12-14 14:56:00,66.9,,49.0,30.09,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1285367,MapQuest,201.0,2,2019-07-22 10:25:27,2019-07-22 12:20:49,33.441319,-112.107697,,,0.0,Accident on Black Canyon Hwy at Grant St.,661.0,S Black Canyon Hwy,L,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3162225,Bing,,2,2020-10-29 17:38:36,2020-10-29 19:38:16,39.078186,-76.953381,39.077506,-76.952011,0.087,Incident on MD-200 EB near EXIT 16A Drive with caution.,,Inter County Connector E,R,Silver Spring,Montgomery,MD,20904,US,US/Eastern,KCGS,2020-10-29 17:35:00,55.0,55.0,91.0,29.43,10.0,NW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-360022,MapQuest,201.0,2,2017-03-28 12:16:08,2017-03-28 12:45:53,27.26042,-82.52253,,,0.01,Accident on US-41 Tamiami Trl at FL-72 Stickney Point Rd.,,S Tamiami Trl,R,Sarasota,Sarasota,FL,34231,US,US/Eastern,KSRQ,2017-03-28 11:53:00,78.1,,56.0,30.06,10.0,SSW,10.4,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1347181,MapQuest,201.0,2,2019-06-10 07:46:12,2019-06-10 09:33:33,30.452971,-91.171898,,,0.0,Accident on North St at 17th St.,1679.0,North St,L,Baton Rouge,East Baton Rouge,LA,70802-3771,US,US/Central,KBTR,2019-06-10 07:53:00,79.0,79.0,79.0,29.96,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1523875,MapQuest,201.0,3,2019-03-14 06:44:57,2019-03-14 08:14:38,37.979576,-122.317398,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 19B Hilltop Dr.,,I-80 W,R,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2019-03-14 06:53:00,37.9,,76.0,30.22,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4219577,Bing,,2,2019-07-12 10:40:44,2019-07-12 11:10:26,35.2202,-97.71227,35.21492,-97.7199,0.564,At HE Bailey Spur - Accident. Left lane blocked.,,H. E. Bailey Tpke W,R,Blanchard,Grady,OK,73010,US,US/Central,KOUN,2019-07-12 10:45:00,82.0,82.0,54.0,28.73,10.0,ENE,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3308693,Bing,,2,2020-12-29 06:00:00,2020-12-29 06:31:30,33.759032,-84.477928,33.757354,-84.469781,0.482,Stationary traffic on I-20 E - GA-402 E from I-285/Exit 10B (I-20) to GA-280/Exit 52 (I-20) due to accident.,,GA-402 E,R,Atlanta,Fulton,GA,30311,US,US/Eastern,KFTY,2020-12-29 05:53:00,36.0,36.0,100.0,29.45,0.5,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-995341,MapQuest,201.0,2,2019-12-03 18:27:38,2019-12-03 18:57:32,34.734009,-83.116707,,,0.0,Accident on Mocha Dr at Coffee Lake Dr.,252.0,Mocha Dr,L,Walhalla,Oconee,SC,29691-4850,US,US/Eastern,KCEU,2019-12-03 18:54:00,45.0,43.0,58.0,28.84,10.0,WSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1076205,MapQuest,201.0,2,2019-10-23 13:54:07,2019-10-23 15:08:42,35.040169,-81.975517,,,0.0,Accident on SC-9 at Wall St.,,Wall Rd,R,Boiling Springs,Spartanburg,SC,29316,US,US/Eastern,KSPA,2019-10-23 13:55:00,63.0,63.0,30.0,29.3,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2992983,Bing,,2,2020-12-21 22:48:24,2020-12-22 00:24:24,34.187176,-79.780835,34.187122,-79.782622,0.102,Incident on KALMIA ST near HOUSE 913 Drive with caution.,897.0, Adams Ave,R,Florence,Florence,SC,29501,US,US/Eastern,KFLO,2020-12-21 22:53:00,49.0,45.0,77.0,29.84,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1110343,MapQuest,201.0,2,2019-11-08 13:22:24,2019-11-08 14:08:25,43.179741,-77.613579,,,0.0,Accident on Bloomingdale St at Clinton Ave.,1124.0,N Clinton Ave,R,Rochester,Monroe,NY,14621-4428,US,US/Eastern,KROC,2019-11-08 12:54:00,29.0,19.0,58.0,29.68,10.0,WNW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3049537,Bing,,4,2020-12-02 11:25:00,2020-12-03 12:19:54,35.889908,-109.606859,35.902738,-109.611351,0.921,Construction on US-191 NB near CR-456 Road closed. Take alternate route.,,US-191 N,R,Chinle,Apache,AZ,86503,US,US/Mountain,KRQE,2020-12-02 11:53:00,34.0,26.0,37.0,23.56,10.0,E,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
