ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),State_Name
A-1762574,2,35.110165,-80.761612,Charlotte,Mecklenburg,NC,37,30.4,93,30.12,7,9.2,0.06,North Carolina
A-735277,3,33.780003,-84.390877,Atlanta,Fulton,GA,70,70,90,29.04,10,5,0,Georgia
A-3601986,2,37.56149,-77.37557,Richmond,Henrico,VA,51,51,71,29.91,10,9,0,Virginia
A-1296820,2,27.893797,-82.722389,Clearwater,Pinellas,FL,76,76,87,30.02,10,6,0,Florida
A-772078,3,27.634544,-80.516014,Vero Beach,Indian River,FL,81,81,50,30.15,10,21,0,Florida
A-3713347,2,40.27424,-74.70712,Lawrence Township,Mercer,NJ,39,36,70,29.73,10,5,0,New Jersey
A-4221690,2,44.89128,-93.44425,Eden Prairie,Hennepin,MN,75,75,84,28.95,10,6,0,Minnesota
A-1342455,4,37.794338,-79.397629,Lexington,Rockbridge,VA,61,61,100,26.12,3,7,0.03,Virginia
A-3400206,2,34.056089,-118.255883,Los Angeles,Los Angeles,CA,52,52,38,29.99,10,3,0,California
A-3327159,2,36.170071,-86.596738,Hermitage,Davidson,TN,46,46,50,29.53,10,3,0,Tennessee
A-1119129,2,30.443649,-91.175659,Baton Rouge,East Baton Rouge,LA,47,40,41,30.24,10,16,0,Louisiana
A-3047284,2,25.857208,-80.209463,Miami,Miami-Dade,FL,74,74,52,30.14,10,13,0,Florida
A-3960720,3,40.72305,-112.22629,Grantsville,Tooele,UT,45,38,48,25.51,10,17,0,Utah
A-654189,2,36.334518,-82.357651,Johnson City,Washington,TN,64,64,70,28.7,10,0,0,Tennessee
A-3726362,3,41.89092,-88.03767,Lombard,DuPage,IL,13,2,49,29.75,10,8,0,Illinois
A-1393210,3,32.700951,-117.142105,San Diego,San Diego,CA,63,63,67,30.07,10,9,0,California
A-3791771,2,34.13502,-117.62546,Rancho Cucamonga,San Bernardino,CA,63,63,48,28.99,10,0,0,California
A-3611260,2,33.46223,-112.0477,Phoenix,Maricopa,AZ,65,65,39,28.9,10,0,0,Arizona
A-1351117,2,28.33502,-82.666405,Hudson,Pasco,FL,85,85,61,29.81,10,9,0,Florida
A-680140,2,33.851997,-84.369965,Atlanta,Fulton,GA,82,82,65,28.88,10,0,0,Georgia
A-3028323,2,43.099831,-75.222869,Utica,Oneida,NY,47,40,86,29,6,18,0.06,New York
A-1204081,2,38.139641,-85.584717,Louisville,Jefferson,KY,87,87,43,29.59,10,3,0,Kentucky
A-3455192,2,36.11553,-86.82661,Nashville,Davidson,TN,74,74,48,29.46,10,8,0,Tennessee
A-3629745,2,35.33892,-80.82416,Charlotte,Mecklenburg,NC,73,73,16,28.85,10,10,0,North Carolina
A-3638919,3,42.92068,-78.86221,Buffalo,Erie,NY,34,27,61,29.32,10,9,0,New York
A-3789510,2,42.361774,-87.82901,Waukegan,Lake,IL,59,59,93,29.16,5,8,0,Illinois
A-1090502,3,40.002396,-83.118294,Columbus,Franklin,OH,55,55,94,28.97,2,6,0,Ohio
A-1399053,3,34.858795,-82.2603,Greenville,Greenville,SC,78,78,71,28.97,10,7,0,South Carolina
A-3226132,2,39.243351,-121.031547,Nevada City,Nevada,CA,52,52,62,26.94,10,8,0,California
A-3062056,2,45.511442,-122.705554,Portland,Multnomah,OR,54,54,75,30.15,10,16,0,Oregon
A-1288923,2,34.249142,-79.906754,Darlington,Darlington,SC,85,85,51,29.74,10,6,0,South Carolina
A-3303342,2,30.059075,-95.255129,Kingwood,Montgomery,TX,81,81,79,29.79,10,10,0,Texas
A-3103244,2,41.895622,-72.641998,Windsor,Hartford,CT,44,38,51,29.88,10,13,0,Connecticut
A-4212192,2,37.708898,-122.07391,Castro Valley,Alameda,CA,71,71,61,29.96,10,16,0,California
A-2999504,2,32.669234,-97.234706,Fort Worth,Tarrant,TX,45,38,93,29.37,10,15,0,Texas
A-3338290,2,29.854489,-95.468549,Houston,Harris,TX,71,71,90,29.9,5,18,0.24,Texas
A-3761024,2,34.428317,-119.73763,Santa Barbara,Santa Barbara,CA,49,49,86,30.05,10,0,0,California
A-3426413,2,25.733255,-80.310694,Miami,Miami-Dade,FL,75,75,87,29.77,10,14,0.06,Florida
A-1089423,4,42.959869,-115.290794,Glenns Ferry,Elmore,ID,21,11,100,27.11,6,9,0,Idaho
A-1179730,2,40.52034,-74.300797,Keasbey,Middlesex,NJ,64,64,79,29.79,10,0,0,New Jersey
A-3692229,2,44.37746,-93.29334,Faribault,Rice,MN,7,-14,79,28.78,1,23,0,Minnesota
A-1066915,2,34.347462,-82.220039,Hodges,Greenwood,SC,42,42,96,29.33,10,3,0,South Carolina
A-3332324,2,40.733946,-74.123843,Newark,Essex,NJ,82,82,35,29.8,10,15,0,New Jersey
A-3370541,2,34.868963,-82.356358,Greenville,Greenville,SC,47,44,90,28.83,7,6,0,South Carolina
A-3607252,2,33.71625,-84.25243,Decatur,DeKalb,GA,66,66,42,29.05,10,9,0,Georgia
A-1481996,2,36.17157,-86.679497,Nashville,Davidson,TN,47,42,80,28.91,10,10,0,Tennessee
A-728628,2,33.952419,-118.090263,Santa Fe Springs,Los Angeles,CA,72,72,71,29.75,10,0,0,California
A-2440491,2,29.94401,-90.076378,New Orleans,Orleans,LA,68,68,100,30.2,10,0,0,Louisiana
A-3121162,2,44.269199,-121.207492,Redmond,Deschutes,OR,34,30,75,26.84,10,5,0,Oregon
A-745703,2,39.711021,-105.08152,Denver,Jefferson,CO,64,64,56,24.48,10,10,0,Colorado
A-90875,3,34.362198,-118.555321,Newhall,Los Angeles,CA,64,64,87,29.05,10,3,0,California
A-1585149,2,47.047832,-122.995392,Olympia,Thurston,WA,33.1,30,96,29.69,5,3.5,0.06,Washington
A-3231729,2,34.659343,-92.405866,Little Rock,Pulaski,AR,63,63,60,29.76,10,13,0,Arkansas
A-837980,2,37.969891,-121.922852,Concord,Contra Costa,CA,53,53,71,29.8,10,0,0.01,California
A-3205008,2,32.224804,-110.85784,Tucson,Pima,AZ,60,60,32,27.29,10,8,0,Arizona
A-3647218,2,33.910855,-117.883466,Brea,Orange,CA,58,58,78,29.84,10,0,0,California
A-1281337,2,30.261393,-97.698067,Austin,Travis,TX,93,93,45,29.19,10,12,0,Texas
A-1208092,2,29.788891,-95.688354,Houston,Harris,TX,75,75,100,29.87,4,0,0,Texas
A-517185,2,32.432812,-93.900108,Shreveport,Caddo,LA,58,58,93,30.07,1,5,0,Louisiana
A-1215949,3,37.931362,-122.060364,Walnut Creek,Contra Costa,CA,96,96,16,29.9,10,6,0,California
A-761417,3,42.525215,-71.080879,Wakefield,Middlesex,MA,49,43,80,30.11,10,15,0,Massachusetts
A-3607969,2,43.05217,-76.13258,Syracuse,Onondaga,NY,48,43,77,29.4,10,12,0.01,New York
A-939971,2,41.584759,-93.751755,West des Moines,Polk,IA,24,16,88,28.65,2,7,0.01,Iowa
A-946461,2,33.428848,-86.708992,Birmingham,Shelby,AL,69,69,84,29.37,10,14,0,Alabama
A-3124113,2,36.184512,-86.798225,Nashville,Davidson,TN,58,58,62,29.51,10,0,0,Tennessee
A-1343394,2,35.522179,-97.574577,Oklahoma City,Oklahoma,OK,83,83,53,28.44,10,9,0,Oklahoma
A-563474,3,41.944893,-87.885437,Franklin Park,Cook,IL,64,64,34,29.18,10,14,0,Illinois
A-3177157,2,46.531101,-100.293985,Hazelton,Emmons,ND,18,5,86,28.02,10,12,0,North Dakota
A-3837378,3,41.88183,-87.74532,Chicago,Cook,IL,18,10,65,29.8,10,6,0,Illinois
A-3515513,2,39.11822,-84.41348,Cincinnati,Hamilton,OH,71,71,93,29.19,6,9,0.09,Ohio
A-3191585,2,37.94211,-121.148031,Stockton,San Joaquin,CA,58,58,37,30.18,10,6,0,California
A-3741152,2,37.942333,-121.298638,Stockton,San Joaquin,CA,50,50,86,30.21,5,7,0,California
A-1144330,3,40.857166,-73.968475,Fort Lee,Bergen,NJ,44,41,55,29.89,10,6,0,New Jersey
A-1297447,2,32.82645,-96.78347,Dallas,Dallas,TX,82,82,74,29.49,10,8,0,Texas
A-3060626,2,29.863502,-95.440368,Houston,Harris,TX,78,78,84,29.95,10,10,0,Texas
A-1402219,3,39.864117,-86.273926,Indianapolis,Marion,IN,46,41,86,29.01,7,12,0,Indiana
A-3181210,2,25.721375,-80.382805,Miami,Miami-Dade,FL,75,75,100,29.92,10,3,0,Florida
A-918447,3,34.642525,-86.840263,Madison,Limestone,AL,54,54,59,29.27,10,5,0,Alabama
A-3168472,2,25.890546,-80.254544,Opa Locka,Miami-Dade,FL,72,72,76,30.08,10,16,0,Florida
A-3408011,2,39.74479,-74.255591,Barnegat,Ocean,NJ,46,46,89,30.17,10,0,0,New Jersey
A-3278584,2,32.80509,-96.813241,Dallas,Dallas,TX,48,45,86,29.54,10,6,0,Texas
A-1471724,3,35.223328,-80.866882,Charlotte,Mecklenburg,NC,59,59,49,29.09,10,8,0,North Carolina
A-3397512,2,44.889653,-93.388606,Minneapolis,Hennepin,MN,22,22,55,29.13,10,3,0,Minnesota
A-1027359,3,41.27264,-72.970589,West Haven,New Haven,CT,26,14,69,29.93,7,16,0,Connecticut
A-575035,2,33.916561,-79.470543,Johnsonville,Florence,SC,73,73,88,29.98,10,6,0,South Carolina
A-1000643,2,44.54166,-95.299232,Belview,Redwood,MN,23,16,92,28.75,7,6,0,Minnesota
A-3194396,2,35.070085,-85.270358,Chattanooga,Hamilton,TN,72,72,93,29.31,3,0,0,Tennessee
A-3336626,2,37.015589,-76.453717,Newport News,Newport News,VA,68,68,71,30.19,10,13,0,Virginia
A-369009,2,43.01181,-83.555511,Davison,Genesee,MI,19,2,47,30.18,8,23,0,Michigan
A-3129362,2,39.206954,-94.635661,Kansas City,Platte,MO,58,58,51,29.26,10,5,0,Missouri
A-1281230,2,30.419403,-97.660919,Austin,Travis,TX,92,92,48,29.29,10,7,0,Texas
A-770322,2,37.726971,-121.724182,Livermore,Alameda,CA,54,54,69,29.5,10,3,0,California
A-3854267,2,33.968823,-117.328773,Riverside,Riverside,CA,83,83,36,28.94,10,10,0,California
A-3274927,2,42.397172,-87.8292,Waukegan,Lake,IL,44,44,93,29.34,10,3,0,Illinois
A-1164743,2,40.54113,-74.166977,Staten Island,Richmond,NY,56,56,93,30.06,2,8,0,New York
A-910693,2,33.640652,-112.019989,Phoenix,Maricopa,AZ,54,54,77,28.48,10,3,0,Arizona
A-1088888,3,29.484119,-98.402908,San Antonio,Bexar,TX,59,59,90,29.07,6,9,0,Texas
A-3563520,1,33.43844,-82.02515,Augusta,Richmond,GA,86,86,57,29.84,10,12,0,Georgia
A-3226142,2,39.981017,-76.761263,York,York,PA,47,43,68,28.97,10,8,0,Pennsylvania
A-850723,4,38.270866,-85.782639,Louisville,Jefferson,KY,72,72,49,29.46,10,5,0,Kentucky
A-3817107,2,45.36477,-122.75994,Tualatin,Washington,OR,66,66,43,30.06,10,5,0,Oregon
A-3591771,2,40.68702,-111.88825,Salt Lake City,Salt Lake,UT,49,44,50,25.78,10,13,0,Utah
A-3397567,2,25.769876,-80.324068,Miami,Miami-Dade,FL,72,72,71,30.14,10,3,0,Florida
A-3866015,2,40.544243,-111.95775,South Jordan,Salt Lake,UT,90,90,22,25.77,10,5,0,Utah
A-3403163,2,36.781915,-81.737841,Glade Spring,Washington,VA,37,37,62,28.21,10,0,0,Virginia
A-3008779,2,34.137441,-79.002802,Green Sea,Horry,SC,41,41,97,30.24,10,0,0,South Carolina
A-3687939,2,33.93796,-117.29099,Riverside,Riverside,CA,61,61,48,29.09,9,3,0,California
A-637658,2,29.60767,-95.484718,Houston,Fort Bend,TX,73,73,98,29.7,7,14,0,Texas
A-3133592,2,45.515549,-92.992853,North Branch,Chisago,MN,32,32,80,29.23,10,0,0,Minnesota
A-770214,3,41.162079,-112.023224,Ogden,Weber,UT,66,66,36,25.36,10,10,0,Utah
A-512268,2,43.0606,-83.766251,Flint,Genesee,MI,32,26,56,29.43,10,7,0,Michigan
A-662611,2,37.418964,-121.962296,San Jose,Santa Clara,CA,59,59,10,29.99,10,6,0,California
A-1040485,2,32.359085,-86.244522,Montgomery,Montgomery,AL,86,86,52,29.86,10,10,0,Alabama
A-898799,3,37.638401,-122.440796,South San Francisco,San Mateo,CA,50,50,71,29.95,10,9,0,California
A-3474076,2,33.37313,-82.03187,Augusta,Richmond,GA,88,88,42,29.6,10,9,0,Georgia
A-727156,2,40.79261,-73.192543,Central Islip,Suffolk,NY,73,73,96,29.91,10,8,0,New York
A-3247300,2,36.371852,-119.6547,Hanford,Kings,CA,40,40,93,29.8,6,0,0,California
A-1301373,2,35.50782,-97.590057,Oklahoma City,Oklahoma,OK,100,100,29,28.62,10,13,0,Oklahoma
A-627758,2,32.858551,-79.9813,North Charleston,Charleston,SC,67,67,63,29.96,10,6,0,South Carolina
A-3134667,2,38.714346,-77.460927,Manassas,Prince William,VA,25,25,92,30.4,10,0,0,Virginia
A-1884109,3,29.981182,-90.11367,New Orleans,Orleans,LA,87,87,72,29.98,10,12,0,Louisiana
A-3146666,2,34.071961,-118.081301,Rosemead,Los Angeles,CA,83,83,34,29.98,8,3,0,California
A-3513416,3,35.20625,-80.79549,Charlotte,Mecklenburg,NC,76,76,74,29.18,10,3,0.2,North Carolina
A-3278023,2,47.546912,-122.329602,Seattle,King,WA,56,56,69,30.17,10,8,0,Washington
A-3230782,2,38.38612,-81.785633,Dunbar,Kanawha,WV,37,37,86,29.03,10,0,0,West Virginia
A-928806,2,33.99715,-117.931252,Rowland Heights,Los Angeles,CA,56,56,60,29.95,10,0,0,California
A-1382371,3,33.736919,-107.012337,Magdalena,Socorro,NM,67,67,53,25.31,10,5,0,New Mexico
A-3643181,2,42.78308,-85.50676,Caledonia,Kent,MI,26,19,92,29.19,10,6,0,Michigan
A-3592380,4,40.8136,-74.01045,North Bergen,Hudson,NJ,39,33,34,30.37,10,9,0,New Jersey
A-1237571,3,30.694448,-88.124962,Mobile,Mobile,AL,77,77,96,29.94,1,7,0.43,Alabama
A-3019142,2,39.139718,-122.911566,Lakeport,Lake,CA,38,38,93,29.33,0.25,0,0,California
A-3829562,3,47.74095,-122.18697,Kirkland,King,WA,49,47,66,29.66,10,5,0,Washington
A-1281508,2,30.4611,-87.300911,Pensacola,Escambia,FL,88,88,72,29.92,10,12,0,Florida
A-1162145,2,40.704559,-73.427544,Amityville,Suffolk,NY,72,72,81,29.71,10,7,0,New York
A-3595437,3,32.84201,-79.86688,Mount Pleasant,Charleston,SC,66,66,88,30.13,8,7,0,South Carolina
A-3869807,2,33.75602,-117.83124,Santa Ana,Orange,CA,88,88,42,29.78,10,10,0,California
A-2968224,2,34.179209,-79.766837,Florence,Florence,SC,38,38,76,30.15,10,3,0,South Carolina
A-989026,3,40.847919,-73.942825,New York,New York,NY,43,39,76,29.45,10,7,0,New York
A-3284064,2,44.027055,-91.609872,Winona,Winona,MN,25,15,93,29.25,4,10,0,Minnesota
A-3573592,2,33.864132,-118.046387,Cerritos,Los Angeles,CA,58,58,90,29.92,4,10,0.04,California
A-1042933,2,44.877789,-121.429153,Maupin,Wasco,OR,72,72,40,29.72,10,23,0,Oregon
A-3488631,3,32.7645,-96.85075,Dallas,Dallas,TX,70,70,84,29.26,10,10,0,Texas
A-3726930,2,33.961596,-118.370269,Inglewood,Los Angeles,CA,51,51,83,29.9,10,0,0,California
A-4228754,2,39.030732,-77.085687,Kensington,Montgomery,MD,88,88,37,30.01,10,7,0,Maryland
A-891230,2,38.162872,-121.606995,Isleton,Sacramento,CA,46,39,92,30.16,10,15,0,California
A-2247614,2,43.213779,-77.475075,Webster,Monroe,NY,32,21.2,79,29.59,1.5,16.1,0,New York
A-1319282,2,33.832218,-117.300781,Perris,Riverside,CA,56,56,79,28.28,10,0,0,California
A-1492520,2,36.074459,-86.638573,Antioch,Davidson,TN,69,69,58,29.09,10,13,0,Tennessee
A-755160,2,30.418175,-91.106415,Baton Rouge,East Baton Rouge,LA,72,72,78,29.91,10,3,0,Louisiana
A-589259,2,34.991421,-81.980217,Spartanburg,Spartanburg,SC,45,42,61,29.39,10,5,0,South Carolina
A-705876,3,40.527336,-74.299957,Fords,Middlesex,NJ,89,89,52,29.79,10,7,0,New Jersey
A-1328808,2,34.947529,-82.006622,Spartanburg,Spartanburg,SC,84,84,58,29.13,10,5,0,South Carolina
A-1346075,3,41.039745,-81.662743,Barberton,Summit,OH,75,75,71,28.75,10,10,0,Ohio
A-988255,2,30.411119,-91.051514,Baton Rouge,East Baton Rouge,LA,58,58,36,29.99,10,9,0,Louisiana
A-3214908,2,40.665862,-73.75336,Springfield Gardens,Queens,NY,24,14,77,30.16,10,10,0,New York
A-3795043,2,36.74504,-119.820779,Fresno,Fresno,CA,61,61,58,29.66,8,3,0,California
A-1115507,2,34.819962,-82.256363,Greenville,Greenville,SC,49,47,83,29.02,10,6,0,South Carolina
A-749398,2,32.923954,-96.735931,Dallas,Dallas,TX,81,81,79,29.23,10,7,0,Texas
A-947035,2,32.77108,-117.135551,San Diego,San Diego,CA,47,47,83,29.54,10,0,0,California
A-3060113,2,35.384509,-119.145632,Bakersfield,Kern,CA,66,66,27,29.57,6,0,0,California
A-1083687,3,28.036612,-82.05806,Plant City,Hillsborough,FL,81,81,84,29.67,7,9,0,Florida
A-3642385,3,32.87676,-96.68526,Dallas,Dallas,TX,66,66,28,29.55,10,9,0,Texas
A-3267347,2,41.372162,-71.968377,Mystic,New London,CT,60,60,57,30.1,10,3,0,Connecticut
A-941774,3,32.774456,-117.207909,San Diego,San Diego,CA,64,64,67,30.01,10,10,0,California
A-3729194,2,33.504394,-117.152842,Temecula,Riverside,CA,66,66,28,28.58,10,10,0,California
A-3626055,2,33.87554,-118.1932,Long Beach,Los Angeles,CA,54,54,90,29.98,10,0,0.01,California
A-3105198,2,45.420541,-118.995302,Pilot Rock,Umatilla,OR,56,56,57,28.5,10,15,0,Oregon
A-997960,2,32.918152,-80.114464,North Charleston,Dorchester,SC,50,50,54,29.82,10,6,0,South Carolina
A-3226258,2,43.610643,-116.268768,Boise,Ada,ID,28,21,69,27.44,10,7,0,Idaho
A-3446429,2,38.137765,-121.231635,Lodi,San Joaquin,CA,67,67,63,29.79,10,0,0,California
A-2998505,2,44.968021,-93.088958,Saint Paul,Ramsey,MN,26,19,53,29.33,10,6,0,Minnesota
A-3829979,2,33.301974,-117.468638,Camp Pendleton,San Diego,CA,37,37,59,29.97,10,3,0,California
A-1093561,2,28.227699,-80.67881,Melbourne,Brevard,FL,80,80,94,30.03,10,6,0,Florida
A-769636,2,28.331116,-82.657944,Hudson,Pasco,FL,88,88,29,30.01,10,12,0,Florida
A-1410576,2,33.553139,-112.142906,Phoenix,Maricopa,AZ,74,74,24,28.19,10,7,0,Arizona
A-1294523,2,38.239887,-122.077507,Fairfield,Solano,CA,91,91,21,29.87,10,18,0,California
A-3544256,1,27.92449,-80.60239,Grant,Brevard,FL,74,74,97,30.01,10,6,0,Florida
A-3076108,2,39.018448,-77.146114,Bethesda,Montgomery,MD,56,56,93,29.57,2,6,0.1,Maryland
A-932057,2,29.982731,-95.286263,Humble,Harris,TX,71,71,78,29.68,10,9,0,Texas
A-586817,2,43.170158,-72.218857,Marlow,Cheshire,NH,33,22,72,29.35,8,20,0,New Hampshire
A-3796304,2,34.486808,-118.159385,Acton,Los Angeles,CA,55,55,35,27.27,10,8,0,California
A-1179425,2,33.881439,-117.578064,Corona,Riverside,CA,58,58,90,29.35,10,0,0,California
A-3798742,2,37.859635,-121.281215,French Camp,San Joaquin,CA,52,52,27,29.91,10,9,0,California
A-849136,3,33.411282,-84.161057,McDonough,Henry,GA,73,73,22,28.94,10,9,0,Georgia
A-3670358,2,36.543006,-121.924894,Carmel,Monterey,CA,55,55,72,29.9,10,14,0,California
A-3845594,2,40.69359,-111.90287,Salt Lake City,Salt Lake,UT,43,38,65,25.82,10,8,0,Utah
A-929145,2,43.139488,-77.614067,Rochester,Monroe,NY,43,36,65,29.22,10,14,0,New York
A-2972897,2,40.117883,-75.351178,Norristown,Montgomery,PA,73,73,71,29.71,10,8,0,Pennsylvania
A-1127688,3,45.034569,-93.090828,Saint Paul,Ramsey,MN,31,31,85,29.54,8,3,0,Minnesota
A-1651850,3,39.051716,-84.550583,Covington,Kenton,KY,16,1.1,54,30.25,10,15,0,Kentucky
A-3114160,2,28.686386,-80.854925,Mims,Brevard,FL,72,72,63,29.99,10,6,0,Florida
A-1306484,2,37.761818,-122.405869,San Francisco,San Francisco,CA,66,66,73,30.07,10,7,0,California
A-3426998,2,28.428985,-81.474964,Orlando,Orange,FL,71,71,96,29.95,10,3,0,Florida
A-1400706,3,32.837132,-97.361244,Fort Worth,Tarrant,TX,55,55,100,29.22,5,5,0.15,Texas
A-3070673,2,32.781239,-117.138837,San Diego,San Diego,CA,55,55,42,29.77,10,5,0,California
A-642386,2,35.312149,-94.421013,Fort Smith,Sebastian,AR,47,44,93,29.67,10,6,0,Arkansas
A-4182454,2,42.35689,-83.07951,Detroit,Wayne,MI,51,51,66,29.29,10,14,0,Michigan
A-1478551,2,35.16251,-80.866882,Charlotte,Mecklenburg,NC,72,72,59,29.09,10,17,0,North Carolina
A-761495,2,40.239349,-75.6586,Pottstown,Chester,PA,65,65,73,29.61,7,17,0,Pennsylvania
A-849996,2,33.186928,-87.526047,Tuscaloosa,Tuscaloosa,AL,78,78,39,29.8,10,6,0,Alabama
A-3695426,2,45.32966,-93.85462,Monticello,Wright,MN,16,3,73,29.05,10,12,0,Minnesota
A-654614,2,34.931198,-82.222549,Greer,Spartanburg,SC,70,70,73,29.26,10,6,0,South Carolina
A-3362673,2,38.796141,-77.170543,Springfield,Fairfax County,VA,65,65,95,29.89,10,0,0,Virginia
A-852869,3,34.082806,-118.227264,Los Angeles,Los Angeles,CA,53,53,86,29.74,3,3,0.2,California
A-1187624,2,43.85556,-92.48851,Stewartville,Olmsted,MN,53,53,86,28.49,10,10,0,Minnesota
A-638198,3,41.109055,-74.165077,Mahwah,Bergen,NJ,69,69,63,29.75,10,5,0,New Jersey
A-3635366,2,43.17859,-71.60548,Concord,Merrimack,NH,57,57,29,29.75,10,8,0,New Hampshire
A-740479,2,27.82107,-82.671341,Saint Petersburg,Pinellas,FL,82,82,94,29.95,10,21,0,Florida
A-1002571,2,36.850933,-76.329659,Portsmouth,Portsmouth,VA,50,50,48,30.2,10,10,0,Virginia
A-1203155,3,39.929478,-75.145508,Philadelphia,Philadelphia,PA,75,75,46,30.06,10,3,0,Pennsylvania
A-3664578,2,35.44457,-97.48624,Oklahoma City,Oklahoma,OK,79,79,40,28.52,10,17,0,Oklahoma
A-3109412,2,34.053776,-118.204462,Los Angeles,Los Angeles,CA,73,73,19,29.73,10,6,0,California
A-3543145,3,34.13533,-117.97434,Duarte,Los Angeles,CA,95,95,14,29.77,10,9,0,California
A-2874143,2,41.59729,-93.59288,Des Moines,Polk,IA,42.8,35.4,93,29.92,2.5,15,0.09,Iowa
A-764985,2,29.40284,-98.473213,San Antonio,Bexar,TX,86,86,53,29.29,10,15,0,Texas
A-3556693,2,37.82194,-121.291675,Lathrop,San Joaquin,CA,74,74,37,29.88,10,15,0,California
A-989975,2,36.09127,-86.979202,Nashville,Davidson,TN,40,34,51,29.34,10,8,0,Tennessee
A-1293778,2,30.265369,-97.782303,Austin,Travis,TX,85,85,40,29.45,10,7,0,Texas
A-1175916,4,33.359474,-80.592094,Bowman,Orangeburg,SC,85,85,28,30,10,5,0,South Carolina
A-620242,2,40.087551,-76.336082,Lancaster,Lancaster,PA,69,69,87,29.46,10,6,0,Pennsylvania
A-627653,2,34.852459,-82.147575,Greer,Spartanburg,SC,65,65,42,29.04,10,3,0,South Carolina
A-2306167,3,41.806091,-88.118797,Lisle,DuPage,IL,25,12.6,96,30.14,0.2,15,0,Illinois
A-1211509,3,40.249138,-75.345398,Harleysville,Montgomery,PA,70,70,100,29.76,1,7,0.35,Pennsylvania
A-3069677,2,40.661998,-74.287179,Cranford,Union,NJ,33,23,66,29.71,10,16,0,New Jersey
A-3669898,2,45.5144,-118.43347,Meacham,Umatilla,OR,34,34,64,26.18,10,3,0,Oregon
A-1195447,3,43.235466,-73.692345,Gansevoort,Saratoga,NY,71,71,78,29.48,10,3,0,New York
A-3050361,2,36.999814,-121.856724,Aptos,Santa Cruz,CA,47,47,93,29.56,10,0,0,California
A-3967421,2,42.58706,-71.1609,Wilmington,Middlesex,MA,34,31,89,30.21,4,3.5,0.02,Massachusetts
A-2729935,2,45.06949,-93.29134,Minneapolis,Hennepin,MN,17.1,7.6,77,29.98,1.5,6.9,0,Minnesota
A-553989,3,32.675663,-97.023819,Grand Prairie,Dallas,TX,64,64,71,29.33,10,3,0,Texas
A-691249,3,39.051247,-94.497818,Kansas City,Jackson,MO,70,70,90,29.08,10,7,0.01,Missouri
A-1450633,2,38.927952,-121.056511,Auburn,Placer,CA,57,57,77,28.44,10,0,0,California
A-1239743,2,29.5522,-98.61496,San Antonio,Bexar,TX,82,82,76,29.05,10,9,0,Texas
A-1105014,2,39.745819,-84.366531,Dayton,Montgomery,OH,35,35,72,29.34,10,0,0,Ohio
A-3115711,2,25.769489,-80.337262,Miami,Miami-Dade,FL,87,87,69,30,10,12,0,Florida
A-1103948,3,38.271729,-104.604645,Pueblo,Pueblo,CO,27,27,92,25.39,10,0,0,Colorado
A-1192475,2,32.671028,-85.886574,Dadeville,Tallapoosa,AL,89,89,47,29.26,10,3,0,Alabama
A-1392451,2,30.403589,-91.172333,Baton Rouge,East Baton Rouge,LA,76,76,74,29.92,10,10,0,Louisiana
A-1167762,2,37.53373,-77.43119,Richmond,Richmond City,VA,69,69,47,29.96,10,8,0,Virginia
A-1687711,2,42.949009,-83.655411,Flint,Genesee,MI,27,19.5,81,30.44,7,6.9,0,Michigan
A-1146664,2,28.301861,-82.70285,Port Richey,Pasco,FL,48,48,87,29.82,10,3,0,Florida
A-1360452,2,29.845461,-95.390823,Houston,Harris,TX,75,75,84,29.86,10,3,0,Texas
A-773082,2,41.228378,-76.370163,Benton,Columbia,PA,68,68,42,29.49,10,10,0,Pennsylvania
A-3668496,2,34.90988,-81.98249,Moore,Spartanburg,SC,73,73,38,28.93,10,8,0,South Carolina
A-3000546,2,36.158897,-86.782115,Nashville,Davidson,TN,76,76,62,29.46,10,9,0,Tennessee
A-1442911,2,32.751717,-96.809502,Dallas,Dallas,TX,60,60,93,29.22,10,6,0,Texas
A-532952,2,29.67103,-95.355728,Houston,Harris,TX,50,50,83,29.95,9,13,0,Texas
A-3284021,2,34.390888,-80.50151,Cassatt,Kershaw,SC,68,68,64,29.89,10,0,0,South Carolina
A-3347725,2,42.487985,-82.917174,Saint Clair Shores,Macomb,MI,64,64,80,29.18,10,20,0,Michigan
A-3233897,2,42.2816,-83.149631,Detroit,Wayne,MI,55,55,59,29.23,6,17,0,Michigan
A-3796149,2,37.944713,-122.514715,Larkspur,Marin,CA,75,75,36,29.74,10,6,0,California
A-3104964,2,40.92773,-73.879287,Yonkers,Westchester,NY,55,55,72,30.42,10,7,0,New York
A-593612,2,35.353596,-80.856064,Charlotte,Mecklenburg,NC,82,82,52,29.27,10,10,0,North Carolina
A-3389918,2,40.684184,-73.805844,Jamaica,Queens,NY,68,68,65,30.17,10,9,0,New York
A-838291,3,40.73122,-73.83448,Flushing,Queens,NY,50,50,74,30.2,10,6,0,New York
A-959653,2,45.421864,-122.576172,Clackamas,Clackamas,OR,52,52,40,30.21,10,14,0,Oregon
A-730969,3,32.79076,-96.758568,Dallas,Dallas,TX,85,85,53,29.59,10,5,0,Texas
A-3353712,2,33.914247,-118.099304,Norwalk,Los Angeles,CA,51,51,35,29.92,4,0,0,California
