ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-567236,MapQuest,201,2,17-11-2020 05:01,17-11-2020 06:00,29.733259,-95.580566,,,0,Accident on Woodland Park Dr Northbound at Meadowglen Ln.,,Meadowglen Ln,R,Houston,Harris,TX,77082,US,US/Central,KSGR,17-11-2020 04:53,44,41,85,30.28,10,N,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-178490,MapQuest,201,3,25-07-2016 08:40,25-07-2016 09:40,38.786789,-90.533142,,,0,Left lane closed due to accident on I-70 Eastbound before Exit 227 Zumbehl Rd.,,I-70 W,R,Saint Charles,St. Charles,MO,63301,US,US/Central,KSTL,25-07-2016 08:51,77,,84,29.97,10,West,3.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1170266,MapQuest-Bing,241,3,05-10-2019 16:06,05-10-2019 16:58,34.073071,-118.2192,,,0,Lane blocked due to accident on I-5 Northbound near CA-110 Exit 26A / Avenue 26.,,N Broadway,R,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,05-10-2019 15:52,80,80,38,29.76,10,WSW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3848591,Bing,,2,30-09-2019 08:50,30-09-2019 10:03,33.782624,-118.207516,33.782624,-118.207516,0,At Anaheim St - Accident.,,W Anaheim St,R,Long Beach,Los Angeles,CA,90813,US,US/Pacific,KLGB,30-09-2019 08:53,65,65,58,29.85,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3630299,Bing,,2,09-04-2020 16:34,09-04-2020 18:02,40.75061,-111.70818,40.75061,-111.70818,0,At UT-65/Exit 134 - Accident.,,I-80 W,R,Salt Lake City,Salt Lake,UT,84108,US,US/Mountain,KSLC,09-04-2020 16:54,58,58,46,25.69,10,S,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-251372,MapQuest,201,2,02-08-2016 10:15,02-08-2016 11:30,39.032696,-77.420242,,,0,Accident on Dulles Town Cir near Mirage Way.,,Dulles Town Cir,R,Sterling,Loudoun,VA,20166,US,US/Eastern,KIAD,02-08-2016 09:59,77,,79,30.07,10,NNE,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1912981,MapQuest,201,2,26-09-2018 06:04,26-09-2018 06:34,32.923023,-97.060616,,,0,Accident on TX-121 Westbound at TX-114.,,TX-121 N,R,Dallas,Tarrant,TX,75261,US,US/Central,KDFW,26-09-2018 05:53,73.9,,85,29.96,10,East,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3243663,Bing,,2,30-12-2020 05:52,30-12-2020 07:27,30.137189,-81.511668,30.137303,-81.511781,0.01,Incident on FL-9 NB near PHILIPS HWY Expect delays.,,Philips Hwy,R,Jacksonville,Duval,FL,32256,US,US/Eastern,KNIP,30-12-2020 05:53,57,57,93,30.25,9,WNW,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-1189348,MapQuest,201,3,28-09-2019 15:34,28-09-2019 16:44,45.746601,-119.110298,,,7.460000038,Accident on I-84 Eastbound between Exit 188 Thielsen St and Exit 193 Old Highway 320.,,I-84 E,R,Echo,Umatilla,OR,97826,US,US/Pacific,KHRI,28-09-2019 15:26,53,53,59,29.09,10,N,18,0,Thunder in the Vicinity,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4150520,Bing,,2,29-09-2017 15:58,29-09-2017 21:58,34.77195,-82.46675,34.77716,-82.46054,0.504,At SC-153/Exit 40 - Accident. Left lane blocked.,,I-85 N,R,Piedmont,Anderson,SC,29673,US,US/Eastern,KGYH,29-09-2017 15:47,82.4,,42,30.03,10,East,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3924076,Bing,,3,10-01-2019 15:45,10-01-2019 16:15,37.12385,-120.24821,37.12623,-120.25128,0.236,At CA-233/Robertson Blvd - Accident.,,CA-99 N,R,Chowchilla,Madera,CA,93610,US,US/Pacific,KMAE,10-01-2019 15:53,57,,81,30.14,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3861641,Bing,,2,25-09-2019 17:35,25-09-2019 18:06,33.813592,-118.167537,33.813592,-118.167537,0,At Walnut Ave - Accident.,,Cherry Ave,R,Long Beach,Los Angeles,CA,90807,US,US/Pacific,KLGB,25-09-2019 17:53,73,73,73,29.73,9,S,13,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3128697,Bing,,2,24-12-2020 06:57,24-12-2020 07:37,45.244769,-93.67412,45.240149,-93.658765,0.812,Slow traffic on I-94 E - US-52 E from I-94 (MnROAD Mainline) (East) (I-94) to CR-37/Exit 202 (I-94) due to accident.,,I-94 E,R,Albertville,Wright,MN,55301,US,US/Central,KCFE,24-12-2020 06:55,-4,,60,28.91,10,,,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3685656,Bing,,2,14-01-2020 08:40,14-01-2020 12:40,44.7548,-122.39868,44.7548,-122.39868,0,At NF-46/Breitenbush Rd SE - Accident.,32926, N Santiam Hwy,L,Gates,Marion,OR,97346,US,US/Pacific,KSLE,14-01-2020 08:34,34,30,92,29.76,9,SW,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4007260,Bing,,2,03-08-2018 12:21,03-08-2018 18:21,37.926431,-122.06079,37.924,-122.06112,0.169,At Treat Blvd - Accident.,,Geary Rd,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,03-08-2018 11:53,81,,39,29.91,10,Variable,4.6,,Smoke,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1465996,MapQuest,201,2,11-04-2019 16:37,11-04-2019 17:36,45.181835,-93.314941,,,4.449999809,Accident on US-10 Westbound between MN-47 and CR-11 Hanson Blvd.,,MN-47 S,R,Minneapolis,Anoka,MN,55433,US,US/Central,KANE,11-04-2019 16:45,34,19,87,28.44,2,E,38,0,Snow and Sleet / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2128887,MapQuest,201,3,15-05-2018 04:05,15-05-2018 04:33,30.181282,-81.628235,,,0,Left lane blocked due to accident on I-295 Northbound at Exit 5 / FL-13 San Jose Blvd.,,San Jose Blvd,R,Jacksonville,Duval,FL,32223,US,US/Eastern,KNIP,15-05-2018 04:12,73,,87,29.94,2,SE,6.9,0.11,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-600810,MapQuest,406,2,13-09-2020 19:12,14-09-2020 01:11,25.78727,-80.178543,,,0,Entry ramp closed due to incident on Port Miami Tunnel Eastbound at FL-A1A Macarthur Cswy.,,MacArthur Cswy E,R,Miami,Miami-Dade,FL,33132,US,US/Eastern,KMIA,13-09-2020 18:53,83,83,85,29.87,10,SE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-38961,MapQuest,201,2,18-05-2016 18:03,18-05-2016 19:18,38.662575,-120.938148,,,0,Right hand shoulder blocked due to accident on Ponderosa Rd at US-50.,,El Dorado Fwy W,R,Shingle Springs,El Dorado,CA,95682,US,US/Pacific,KPVF,18-05-2016 17:55,80.6,,21,29.98,10,SW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1362982,MapQuest,201,2,18-06-2019 16:40,18-06-2019 17:09,33.286922,-111.840904,,,0,Accident on AZ-202-LOOP Eastbound at Exit 47 AZ-87 Arizona Ave.,,AZ-202 Loop E,R,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,18-06-2019 16:47,100,100,5,28.49,10,SSW,17,,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2864776,Bing,,3,07-02-2017 05:46,07-02-2017 11:46,41.84476,-87.954225,41.84465,-87.96275,0.439,At IL-83/Kingery Hwy - Accident.,,I-88 W,R,Oak Brook,DuPage,IL,60523,US,US/Central,KMDW,07-02-2017 05:46,45,40.6,97,29.44,1.2,East,8.1,0.15,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3117190,Bing,,2,12-12-2020 22:26,13-12-2020 00:07,34.003605,-118.410676,34.004135,-118.410259,0.044,Incident on CULVER BLVD near HOUSE 11242 Drive with caution.,11248, Culver Blvd,L,Culver City,Los Angeles,CA,90230-4725,US,US/Pacific,KSMO,12-12-2020 22:51,55,55,74,29.96,9,NNE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3937877,Bing,,2,03-12-2018 15:31,03-12-2018 16:01,34.09267,-118.30768,34.09564,-118.31212,0.327,At Western Ave - Accident.,,US-101 N,R,Los Angeles,Los Angeles,CA,90029,US,US/Pacific,KCQT,03-12-2018 15:47,66,,36,30.06,10,West,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-333509,MapQuest,201,3,03-02-2017 00:15,03-02-2017 00:44,29.740192,-95.36554,,,0.01,Right hand shoulder blocked due to accident on I-69 Northbound at MC Gowen.,,US-59 N,R,Houston,Harris,TX,77004,US,US/Central,KMCJ,03-02-2017 00:15,55.4,,77,30.18,9,North,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-58763,MapQuest,201,2,23-12-2016 19:21,23-12-2016 20:36,34.285667,-118.41272,,,0,Accident on Eustace St near Dronfield Ave.,11848,Dronfield Ave,R,Pacoima,Los Angeles,CA,91331-1031,US,US/Pacific,KWHP,23-12-2016 19:50,50,,94,29.86,3,East,17.3,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-794321,MapQuest,201,2,26-06-2020 18:53,26-06-2020 19:39,39.782299,-84.173912,,,0,Accident on OH-202 Troy St at Leo St.,1433,Leo St,L,Dayton,Montgomery,OH,45404-1700,US,US/Eastern,KFFO,26-06-2020 18:56,81,81,67,29.08,10,SSW,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2334959,MapQuest,201,2,23-02-2018 16:41,23-02-2018 17:10,36.158749,-96.047218,,,0,Accident on US-64 US-412 Eastbound at 49th West Ave.,,Keystone Expy W,R,Tulsa,Tulsa,OK,74127,US,US/Central,KTUL,23-02-2018 16:53,42.1,37.7,96,30.15,1.2,NNE,6.9,0.23,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4117776,Bing,,3,04-11-2017 03:27,04-11-2017 09:27,44.5695,-93.29829,44.64944,-93.29518,5.525,Between CR-2/Exit 76 and CR-70/Exit 81 - Accident.,,I-35 N,R,Elko New Market,Scott,MN,55020,US,US/Central,KLVN,04-11-2017 03:32,33.8,29.6,87,30.13,10,ENE,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2287175,MapQuest,229,2,01-02-2018 14:13,01-02-2018 14:58,39.746834,-86.269775,,,0,Slow traffic due to accident on US-40 Washington St at High School Rd.,,S High School Rd,R,Indianapolis,Marion,IN,46241,US,US/Eastern,KIND,01-02-2018 13:54,30.9,18.4,64,30.07,10,NW,20.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2964150,Bing,,2,31:37.0,47:00.0,33.01118,-96.977552,33.02507,-96.988182,1.14,Incident on I-35E NB near FM3040 Drive with caution.,,I-35E N,R,Lewisville,Denton,TX,75067,US,US/Central,KDFW,27-12-2020 01:53,54,54,72,29.25,10,SSW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2771604,Bing,,3,06-11-2016 05:34,06-11-2016 11:34,28.59504,-81.38455,28.5917,-81.38064,0.331,At Fairbanks Ave/Exit 87 - Accident.,,I-4 W,R,Winter Park,Orange,FL,32789,US,US/Eastern,KORL,06-11-2016 05:38,64.9,,97,30.16,8,NNW,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-1188708,MapQuest-Bing,201,3,27-09-2019 05:44,27-09-2019 06:29,33.957729,-118.111893,,,0,Accident on I-5 Southbound at Exit 125 CA-19 Lakewood Blvd. On the median.,,Lakewood Blvd,R,Downey,Los Angeles,CA,90240,US,US/Pacific,KCQT,27-09-2019 05:46,69,69,75,29.73,10,VAR,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-1933466,MapQuest,201,3,06-08-2018 13:57,06-08-2018 14:26,42.579464,-123.376289,,,0,Accident on I-5 Northbound at Exit 66 Monument Dr.,,I-5 N,R,Grants Pass,Josephine,OR,97526,US,US/Pacific,KSXT,06-08-2018 14:05,75,,44,30.21,1.8,Calm,,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3610329,Bing,,2,31-03-2020 16:21,31-03-2020 17:21,39.25146,-76.64693,39.25146,-76.64693,0,At MD-648/Annapolis Rd - Accident.,2299, W Patapsco Ave,L,Baltimore,Baltimore City,MD,21230-2948,US,US/Eastern,KDMH,31-03-2020 15:54,48,,80,29.89,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2579623,MapQuest,201,3,30-10-2017 02:00,30-10-2017 02:30,42.066475,-88.192886,,,0,Left lane blocked due to accident on I-90 Eastbound at IL-59 Sutton Rd.,,Jane Addams Memorial Tollway E,R,Elgin,Cook,IL,60120,US,US/Central,KDPA,30-10-2017 01:52,42.1,36.6,62,29.67,10,SW,9.2,0,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2534784,MapQuest,201,3,07-10-2017 14:20,07-10-2017 14:49,30.00923,-90.240311,,,0,Right lane blocked due to accident on I-10 Westbound at LA-49 Williams Blvd.,,Williams Blvd,R,Kenner,Jefferson,LA,70062,US,US/Central,KMSY,07-10-2017 14:25,75,,100,29.73,5,East,13.8,0.13,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1579418,MapQuest,201,2,10-02-2019 10:38,10-02-2019 11:08,28.34803,-81.552467,,,0,Accident on Victory Way at Osceola Pkwy.,,Victory Way,R,Orlando,Orange,FL,32830,US,US/Eastern,KISM,10-02-2019 10:37,68,,94,30.35,5,ESE,8.1,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1051138,MapQuest-Bing,201,3,10-10-2019 21:36,10-10-2019 22:22,34.022442,-118.426445,,,0,Slow lane blocked due to accident on I-405 Northbound before National Blvd.,,I-405 N,R,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,10-10-2019 21:51,64,64,87,29.73,10,N,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-62961,MapQuest,201,3,15-01-2017 06:18,15-01-2017 06:47,34.136375,-117.956345,,,0.01,Right hand shoulder blocked due to accident on I-605 Northbound at Exits 27A 27B 27C I-210.,,San Gabriel River Fwy N,R,Duarte,Los Angeles,CA,91010,US,US/Pacific,KEMT,15-01-2017 07:50,46.4,,87,30.08,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1834666,MapQuest,201,2,19-10-2018 15:15,19-10-2018 15:45,41.808193,-87.701546,,,0,Accident on 47th St Westbound near Albany Ave.,3101,W 47th St,L,Chicago,Cook,IL,60632-2901,US,US/Central,KMDW,19-10-2018 15:27,50,,86,29.88,8,SSW,16.1,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-129760,MapQuest,201,2,28-11-2016 09:34,28-11-2016 10:04,28.559906,-81.468575,,,0,Accident on Balboa Dr at Hinckley Rd.,6306,Balboa Dr,L,Orlando,Orange,FL,32818-5924,US,US/Eastern,KORL,28-11-2016 09:53,73.9,,62,30.1,10,ESE,13.8,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3484883,Bing,,2,10-05-2020 03:48,10-05-2020 04:40,34.128589,-117.245917,34.128589,-117.245917,0,At Arden Ave - Accident.,25601, Pacific St,R,San Bernardino,San Bernardino,CA,92404-6450,US,US/Pacific,KSBD,10-05-2020 03:40,63,63,71,28.71,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3087268,Bing,,4,30-11-2020 01:53,30-11-2020 04:17,35.142588,-81.185006,35.143012,-81.186167,0.072,Incident on RIDGE RD near LOVE RD Road closed. Take alternate route.,700, Ridge Rd,R,Clover,York,SC,29710-8369,US,US/Eastern,KAKH,30-11-2020 01:54,53,53,86,28.84,2,VAR,3,0.2,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3124334,Bing,,1,03-08-2020 16:30,03-08-2020 16:45,37.54578,-77.28322,37.5795,-77.32209,3.156,Between I-64/Exit 28 and Creighton Rd/Exit 34 - Accident. Right lane blocked.,,I-295 N,R,Sandston,Henrico,VA,23150,US,US/Eastern,KRIC,03-08-2020 16:54,79,79,77,29.86,10,WSW,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1133365,MapQuest,241,2,19-11-2019 13:27,19-11-2019 13:57,40.381962,-79.995857,,,0,Lane blocked due to accident on PA-51 Saw Mill Run Blvd Northbound at Library Rd.,,Saw Mill Run Blvd,R,Pittsburgh,Allegheny,PA,15227,US,US/Eastern,KAGC,19-11-2019 13:51,41,41,81,28.47,3,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2517711,MapQuest,201,2,29-11-2017 12:08,29-11-2017 13:07,25.766157,-80.202026,,,0,Accident on US-41 8th St at 5th Ave.,476,SW 8th St,L,Miami,Miami-Dade,FL,33130-2814,US,US/Eastern,KMIA,29-11-2017 11:53,84,,65,30.08,10,NE,13.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2918833,Bing,,2,17-05-2017 08:05,17-05-2017 14:05,41.68066,-72.65336,41.71067,-72.64619,2.106,Between CT-99/Exit 24 and CT-3/Exit 25/Exit 26 - Accident.,,I-91 N,R,Wethersfield,Hartford,CT,6109,US,US/Eastern,KHFD,17-05-2017 07:53,64,,60,29.99,10,South,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2730901,Bing,,2,20-12-2016 08:22,20-12-2016 14:22,44.81868,-92.94057,44.81302,-92.92961,0.664,At Jamaica Ave - Accident.,,US-10 E,R,Cottage Grove,Washington,MN,55016,US,US/Central,KSGS,20-12-2016 08:31,33.6,23.3,68,29.92,10,West,16.1,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4041491,Bing,,2,03-05-2018 16:00,03-05-2018 22:00,33.7745,-118.06948,33.77457,-118.08265,0.756,Between Seal Beach Blvd/Exit 22 and CA-22/Exit 23 - Accident.,,I-405 N,R,Seal Beach,Orange,CA,90740,US,US/Pacific,KSLI,03-05-2018 15:58,73.8,,42,30.13,10,West,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3939475,Bing,,4,05-12-2018 21:32,05-12-2018 22:02,39.64614,-106.31176,39.540549,-106.216644,8.881,Closed between Vail Rd/Exit 176 and CR-16/Shrine Pass Rd/Exit 190 - Road closed due to accident.,,I-70 E,R,Vail,Eagle,CO,81657,US,US/Mountain,KCCU,05-12-2018 21:36,21.2,13.6,86,30.02,1.5,WNW,5.8,,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2396459,MapQuest,201,2,29-01-2018 07:53,29-01-2018 08:52,34.739048,-82.830009,,,0,Accident on SC-133 Six Mile Hwy at Madden Bridge Rd.,,Six Mile Hwy,R,Central,Pickens,SC,29630,US,US/Eastern,KCEU,29-01-2018 07:54,46,,100,30.04,0.5,Calm,,,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3078538,Bing,,2,54:00.0,09:38.0,34.894657,-82.409635,34.89113,-82.404091,0.398,Stationary traffic on US-276 W - SC-253 - US-276 E - US-25 Bus S - US-25 Bus N from Dukeland Dr to N Pleasantburg Dr due to accident.,,Dukeland Dr,R,Greenville,Greenville,SC,29609,US,US/Eastern,KGMU,20-11-2020 12:53,67,67,52,29.34,10,SW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2225976,MapQuest,201,2,02-03-2018 08:26,02-03-2018 09:26,42.098148,-70.996765,,,0,Accident on Bradley Ave at Ashland St.,507,E Ashland St,R,Brockton,Plymouth,MA,02302-2520,US,US/Eastern,KMQE,02-03-2018 08:56,,,,29.29,,NNE,28.8,0.28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1313368,MapQuest,201,4,07-08-2019 09:56,07-08-2019 10:57,33.743431,-84.365341,,,1.539999962,Right hand shoulder blocked due to accident on I-20 Westbound between Exits 60 60A 60B US-23 Moreland Ave and Bill Kennedy Way.,,GA-402 W,R,Atlanta,Fulton,GA,30312,US,US/Eastern,KATL,07-08-2019 09:52,83,83,65,28.88,10,NW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-880946,MapQuest,201,2,06-01-2020 17:24,06-01-2020 18:45,34.039394,-81.09462,,,0,Accident on I-20 Eastbound at Exit 65 US-176 Broad River Rd.,,I-20 W,R,Columbia,Richland,SC,29210,US,US/Eastern,KCAE,06-01-2020 16:56,60,60,39,29.84,10,SSW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-208662,MapQuest,201,2,19-09-2016 07:50,19-09-2016 08:35,42.692276,-71.80629,,,0,Accident on Mason Rd near Frost Rd.,499,Frost Rd,L,Ashby,Middlesex,MA,01431-1814,US,US/Eastern,KFIT,19-09-2016 07:52,69.1,,90,30.07,7,NW,3.5,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
