ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-562438,2,36.967098,-121.892311,Aptos,Santa Cruz,CA,51,51,71,30.01,10,0,0
A-213565,3,41.846458,-70.849861,Middleboro,Plymouth,MA,84.9,,65,29.87,10,13.8,
A-3400123,2,43.704353,-123.205929,Drain,Douglas,OR,38,38,79,29.45,10,0,0
A-2932690,2,39.9824,-75.33842,Broomall,Delaware,PA,82,,60,29.99,10,4.6,
A-1395218,2,31.747589,-106.318787,El Paso,El Paso,TX,77,77,18,25.9,10,17,
A-3212990,2,34.136418,-79.730373,Florence,Florence,SC,53,53,80,30.04,10,8,0
A-3181668,2,40.475201,-122.190922,Anderson,Shasta,CA,69,69,38,29.35,10,8,0
A-596814,3,43.049625,-87.925774,Milwaukee,Milwaukee,WI,54,54,82,29.58,10,5,0
A-4054553,3,29.50436,-98.39891,San Antonio,Bexar,TX,72,,35,30.14,10,9.2,
A-752349,3,32.313259,-86.337021,Montgomery,Montgomery,AL,72,72,94,29.78,4,9,0
A-444057,3,32.659454,-83.74437,Byron,Peach,GA,70,,97,29.84,8,3.5,0.05
A-1888597,2,42.378941,-88.089737,Round Lake Beach,Lake,IL,57.9,,97,30.14,4,,
A-1833461,2,39.897316,-86.202988,Indianapolis,Marion,IN,54,,51,30.03,10,8.1,
A-2932152,3,26.44491,-80.08974,Delray Beach,Palm Beach,FL,78.8,,94,30.08,10,6.9,
A-1626378,3,32.796303,-96.815422,Dallas,Dallas,TX,63,,37,29.99,10,4.6,
A-3894207,2,45.093182,-123.748447,Grand Ronde,Yamhill,OR,48,,80,30.06,10,8.1,
A-1407178,2,33.736462,-78.947533,Myrtle Beach,Horry,SC,68,68,42,30.05,10,9,0
A-4051753,2,26.17427,-80.31309,Fort Lauderdale,Broward,FL,73.9,,79,30.05,10,6.9,
A-2127178,2,31.85181,-106.44014,El Paso,El Paso,TX,89.4,,12,29.77,10,13.8,
A-968795,2,33.985279,-80.891869,Columbia,Richland,SC,49,49,93,29.82,4,3,0.02
A-140161,2,28.215052,-82.484047,Land O Lakes,Pasco,FL,77,,96,29.93,6,10.4,0.39
A-3674708,2,34.086963,-117.208743,Redlands,San Bernardino,CA,72,72,20,28.91,6,3,0
A-1952351,3,40.972889,-111.895607,Farmington,Davis,UT,76.3,,24,29.91,10,12.7,
A-3761013,2,36.877977,-121.412448,Hollister,San Benito,CA,46,46,100,29.88,0,0,0
A-637545,3,33.846844,-86.826782,Warrior,Blount,AL,75,75,71,29.39,10,15,0
A-972621,2,35.899689,-78.680885,Raleigh,Wake,NC,60,60,86,29.43,10,7,0
A-1544529,2,33.658134,-111.925285,Scottsdale,Maricopa,AZ,84.9,,12,29.85,10,9.2,
A-4203722,2,34.89419,-86.74578,Toney,Madison,AL,81,81,74,29.15,10,5,0
A-2905523,2,30.349418,-83.002726,Live Oak,Suwannee,FL,82.4,,51,29.82,10,6.9,
A-2703676,2,35.05537,-89.830055,Memphis,Shelby,TN,,,,29.99,10,8.1,
A-3197769,2,33.555486,-117.710011,Laguna Niguel,Orange,CA,58,58,75,29.84,10,3,0
A-3858801,2,36.65362,-121.726432,Salinas,Monterey,CA,73,73,55,29.85,10,10,0
A-3375148,2,38.627004,-121.40151,Sacramento,Sacramento,CA,46,44,76,29.56,10,6,
A-3615795,2,34.036747,-118.317745,Los Angeles,Los Angeles,CA,70,70,47,29.76,10,0,0
A-2764265,2,42.89815,-78.89747,Buffalo,Erie,NY,35.1,26.4,96,30.04,3,12.7,0
A-714375,2,42.899448,-83.769577,Swartz Creek,Genesee,MI,60,60,90,29.12,10,9,0
A-2380250,2,37.572903,-122.316368,San Mateo,San Mateo,CA,53.1,,59,30.07,10,16.1,
A-3900076,3,32.90333,-96.722269,Dallas,Dallas,TX,42.8,37,93,30.1,1,10.4,
A-112449,2,33.739594,-117.833923,Tustin,Orange,CA,64.9,,70,29.88,10,,
A-2219271,3,33.628441,-117.72094,Laguna Hills,Orange,CA,64.9,,61,29.96,10,5.8,
A-3994327,2,37.36372,-121.8982,San Jose,Santa Clara,CA,73.4,,57,30.04,9,10.4,
A-164312,2,41.805969,-93.658798,Polk City,Polk,IA,,,,,,,
A-657907,3,41.406898,-81.646912,Independence,Cuyahoga,OH,65,65,75,29.26,6,13,0.02
A-1554586,2,33.509312,-86.885925,Birmingham,Jefferson,AL,59,,93,30.03,7,3.5,0.07
A-2066633,2,32.750347,-117.155373,San Diego,San Diego,CA,73.9,,64,29.84,10,8.1,
A-2783760,2,26.352699,-80.117986,Boca Raton,Palm Beach,FL,77,,83,30,10,6.9,
A-2077986,3,40.641029,-74.205772,Elizabeth,Union,NJ,,,,,,,
A-3102647,2,28.490945,-81.432254,Orlando,Orange,FL,72,72,46,30,10,7,0
A-1550131,2,28.10042,-82.694,Palm Harbor,Pinellas,FL,61,,83,30.17,10,10.4,
A-3389067,2,35.747617,-78.835442,Apex,Wake,NC,50,50,89,29.86,10,0,0
A-1142455,3,34.008465,-84.069885,Suwanee,Gwinnett,GA,65,65,70,28.89,10,9,0
A-569519,2,25.7845,-80.174858,Miami,Miami-Dade,FL,82,82,65,30.01,10,8,0
A-980324,2,39.747391,-104.809959,Aurora,Adams,CO,29,29,56,24.1,10,3,0
A-2188504,3,33.450085,-86.818123,Birmingham,Jefferson,AL,78.1,,42,29.98,10,11.5,
A-3301109,2,27.748299,-82.677386,Saint Petersburg,Pinellas,FL,73,73,76,30.15,10,14,0
A-2776234,4,40.818075,-73.289829,Commack,Suffolk,NY,36,25,48,29.65,10,20.7,
A-2875313,2,41.93904,-87.6367,Chicago,Cook,IL,30.9,27.5,37,29.98,10,3.5,
A-76547,3,34.034149,-118.350067,Los Angeles,Los Angeles,CA,69.1,,70,29.91,10,10.4,
A-3810343,2,45.70681,-121.57532,Hood River,Hood River,OR,51,51,83,29.72,10,9,0.01
A-1490574,2,42.34708,-122.885742,Medford,Jackson,OR,63,63,65,28.73,10,3,0
A-1414237,2,37.63279,-121.80191,Livermore,Alameda,CA,53,53,71,29.5,8,5,0.05
A-1707574,2,34.087276,-80.959885,Columbia,Richland,SC,55,,43,30.17,10,3.5,
A-1914703,3,35.197872,-80.882629,Charlotte,Mecklenburg,NC,73.9,,93,30.06,7,3.5,
A-3587520,1,45.37275,-122.7922,Tualatin,Washington,OR,62,62,38,29.8,10,3,0
A-3904037,2,44.398354,-123.06114,Shedd,Linn,OR,30,26.5,100,29.88,7,3.5,
A-3772284,2,43.97188,-92.06495,Saint Charles,Winona,MN,7,-3,72,29.6,10,6,0
A-3624936,2,35.02148,-82.50247,Marietta,Greenville,SC,80,80,43,28.8,10,20,0
A-485934,2,30.279934,-97.750458,Austin,Travis,TX,93,,36,29.82,10,8.1,
A-3281351,2,37.640444,-121.593741,Livermore,Alameda,CA,43,43,62,29.75,10,3,0
A-49648,3,32.760567,-117.19442,San Diego,San Diego,CA,68,,76,30,10,6.9,
A-3059965,2,33.974646,-118.285766,Los Angeles,Los Angeles,CA,70,70,57,29.97,10,9,0
A-1381787,2,35.537769,-97.592407,Oklahoma City,Oklahoma,OK,89,89,53,28.66,10,12,0
A-3150534,2,37.21786,-77.38781,Petersburg,Petersburg,VA,,,,,,,
A-1623287,3,26.062262,-80.164001,Dania,Broward,FL,75,,57,30.03,10,6.9,
A-1772787,3,36.921425,-76.278046,Norfolk,Norfolk,VA,53.1,,93,29.93,5,6.9,
A-1071891,2,35.173321,-89.793007,Cordova,Shelby,TN,64,64,94,29.39,8,7,0.05
A-3275877,2,36.845666,-76.175497,Virginia Beach,Virginia Beach,VA,48,44,58,29.63,10,9,0
A-803661,2,42.336601,-88.031807,Grayslake,Lake,IL,75,75,60,28.91,10,9,0
A-963514,3,32.854156,-96.885628,Dallas,Dallas,TX,50,50,52,30.02,10,18,0
A-2475994,2,41.828777,-88.105316,Wheaton,DuPage,IL,42.1,35.7,65,30.33,10,11.5,
A-2514638,2,35.560978,-78.593979,Willow Spring,Johnston,NC,30,,94,30.31,10,,
A-2146887,3,33.393654,-86.784737,Birmingham,Jefferson,AL,82,,62,30.02,10,,
A-3292412,2,39.349004,-77.391182,Frederick,Frederick,MD,43,43,66,29.77,10,0,0
A-1302220,2,42.928612,-71.359528,Londonderry,Rockingham,NH,85,85,30,29.8,10,12,0
A-3254760,2,25.760878,-80.418731,Miami,Miami-Dade,FL,89,89,65,29.94,10,12,0
A-877170,2,35.242489,-80.663208,Charlotte,Mecklenburg,NC,55,55,94,29.01,10,6,0
A-805469,2,33.538006,-112.041458,Phoenix,Maricopa,AZ,100,100,5,28.71,10,3,0
A-2342893,3,44.939541,-93.274826,Minneapolis,Hennepin,MN,-15,-33.7,78,30.82,10,9.2,
A-2104038,2,40.040276,-76.242142,Lancaster,Lancaster,PA,72,,53,30.06,10,,
A-2032567,2,35.020355,-89.866249,Memphis,Shelby,TN,71.6,,100,30.06,3,6.9,
A-1305166,3,26.980009,-82.023796,Punta Gorda,Charlotte,FL,75,75,100,29.93,10,6,0
A-167788,3,41.83728,-87.675339,Chicago,Cook,IL,24.1,12,65,30.45,10,13.8,0
A-3094560,2,34.057971,-118.178826,Los Angeles,Los Angeles,CA,61,61,78,29.88,10,0,0
A-1142014,2,35.910789,-78.728348,Raleigh,Wake,NC,63,63,54,29.47,10,9,0
A-3959862,2,42.00539,-88.14472,Hanover Park,Cook,IL,45,36.4,86,29.7,10,23,0
A-701182,2,36.180168,-86.745308,Nashville,Davidson,TN,83,83,67,29.44,10,9,0
A-428362,2,32.903355,-97.096741,Grapevine,Tarrant,TX,73.9,,41,29.65,10,4.6,
A-1783716,2,44.789146,-93.406914,Shakopee,Scott,MN,21.9,9.8,55,30.15,10,12.7,
A-1068714,3,34.75378,-82.287735,Simpsonville,Greenville,SC,54,54,94,28.97,2,9,0
A-2046693,2,27.894073,-82.738945,Largo,Pinellas,FL,78.1,,87,29.96,3,9.2,0.15
A-4236173,2,43.769939,-124.134702,Gardiner,Douglas,OR,60,60,83,30.16,10,12,0
A-759759,2,29.69132,-95.29879,Houston,Harris,TX,75,75,87,29.97,10,3,0
A-3603587,2,39.05265,-76.92255,Beltsville,Prince Georges,MD,46,46,92,29.79,10,0,0
A-1539921,4,34.766514,-118.799995,Lebec,Los Angeles,CA,43,38.2,97,30.14,0.2,8.1,0
A-2412663,2,34.437126,-119.786804,Santa Barbara,Santa Barbara,CA,63,,27,30.15,3,12.7,
A-3818218,3,39.10166,-94.67931,Kansas City,Wyandotte,KS,48,44,50,29.55,10,8,0
A-1234985,2,33.490639,-112.151627,Phoenix,Maricopa,AZ,97,97,27,28.67,10,6,0
A-3813098,2,33.8085,-118.08161,Long Beach,Los Angeles,CA,67,67,36,29.92,10,5,0
A-2649420,2,36.175053,-86.759567,Nashville,Davidson,TN,93.9,,47,30.02,10,9.2,
A-1638814,3,28.831257,-81.322815,Sanford,Seminole,FL,60.1,,64,30.14,10,12.7,
A-2382290,2,25.970783,-80.295044,Hollywood,Broward,FL,75.9,,71,30.14,10,15,
A-3960417,2,41.539954,-81.627167,Cleveland,Cuyahoga,OH,42.1,33.3,67,30.15,10,19.6,
A-1702113,3,41.725319,-87.624756,Chicago,Cook,IL,41,39,93,30.12,1.8,3.5,0.01
A-3070900,4,32.519434,-89.94377,Canton,Madison,MS,29,29,92,30.01,6,3,0
A-72536,2,33.880604,-117.613068,Corona,Riverside,CA,66,,65,29.95,5,6.9,
A-610617,2,40.76598,-74.024178,Weehawken,Hudson,NJ,63,63,40,30.36,10,5,0
A-2551996,2,29.68544,-95.2817,Houston,Harris,TX,66,,54,30.23,10,15,
A-603466,2,45.766541,-92.970299,Pine City,Pine,MN,75,75,60,28.93,10,5,0
A-2916184,4,39.109202,-94.58843,Kansas City,Jackson,MO,71.1,,47,29.98,10,3.5,
A-2911274,2,33.98266,-118.39496,Culver City,Los Angeles,CA,64.9,,68,30.03,10,15,
A-3141585,2,34.752725,-86.746725,Madison,Madison,AL,36,36,75,29.59,10,3,0
A-2795703,2,42.32689,-83.08482,Detroit,Wayne,MI,73,,44,30.19,10,,
A-4206423,2,25.856354,-80.322485,Hialeah,Miami-Dade,FL,84,84,72,30.06,10,10,0
A-2849734,2,37.561141,-122.277258,San Mateo,San Mateo,CA,68,,60,29.93,10,9.2,
A-2231333,3,32.704632,-96.624557,Balch Springs,Dallas,TX,66.2,,94,29.88,10,9.2,
A-3484725,1,38.00331,-121.835,Antioch,Contra Costa,CA,72,72,43,29.85,10,12,0
A-3345713,2,25.678156,-80.420447,Miami,Miami-Dade,FL,75,75,100,29.89,10,3,0
A-1009512,2,39.613232,-84.175613,Dayton,Montgomery,OH,26,17,55,29.26,10,9,0
A-1483105,2,38.255367,-109.381187,Monticello,San Juan,UT,45,41,40,24.22,10,7,
A-2972905,2,34.766417,-111.654342,Sedona,Yavapai,AZ,59,59,26,25.1,10,6,0
A-3589131,3,37.52205,-77.41151,Richmond,Richmond City,VA,69,69,78,29.92,10,14,0
A-1643239,2,39.78091,-75.642769,Yorklyn,New Castle,DE,24.1,18.2,91,30.13,4,4.6,
A-241102,2,40.163376,-76.151283,Ephrata,Lancaster,PA,52,,86,29.93,10,8.1,0
A-2162165,2,47.643089,-122.364891,Seattle,King,WA,44.1,38.1,82,29.96,10,11.5,0.01
A-4191781,2,35.26539,-80.731629,Charlotte,Mecklenburg,NC,81,81,58,29.19,10,0,0
A-1913395,3,29.723642,-95.490814,Houston,Harris,TX,75.2,,89,29.99,10,,
A-3468819,2,40.00545,-122.17196,Gerber,Tehama,CA,72,72,35,29.57,10,6,0
A-3830873,2,33.997066,-117.93118,Rowland Heights,Los Angeles,CA,78,78,17,29.84,10,0,0
A-3948706,2,42.00447,-95.369921,Denison,Crawford,IA,35.6,,87,30.27,10,,
A-560006,3,37.448433,-89.144005,Anna,Union,IL,45,41,90,29.68,10,8,0
A-2369978,3,39.053501,-95.774544,Topeka,Shawnee,KS,19.9,10.1,92,30.43,4,8.1,0.01
A-1500559,2,42.581493,-87.884163,Kenosha,Kenosha,WI,31,24,72,29.48,10,7,0
A-471297,2,42.0546,-87.837685,Niles,Cook,IL,72,,51,29.78,10,9.2,
A-3079376,2,39.892441,-79.837764,Mc Clellandtown,Fayette,PA,58,58,87,28.72,9,6,0
A-2139069,3,34.018009,-118.052849,Whittier,Los Angeles,CA,64.4,,64,29.92,10,3.5,
A-2884390,3,42.69126,-71.20656,Andover,Essex,MA,30,20.5,41,29.79,10,11.5,
A-2567433,2,33.85054,-117.844643,Anaheim,Orange,CA,107.1,,5,29.96,10,5.8,
A-2481787,2,34.018208,-118.335121,Los Angeles,Los Angeles,CA,64.9,,75,30.09,10,,
A-2650630,3,44.965481,-93.287987,Minneapolis,Hennepin,MN,82,,47,30.07,10,8.1,
A-1570267,2,38.019127,-121.938408,Pittsburg,Contra Costa,CA,39.9,35.8,79,29.79,10,5.8,
A-3178390,2,30.011025,-90.021026,New Orleans,Orleans,LA,68,68,32,30.33,10,12,0
A-2927337,2,45.12232,-93.48235,Maple Grove,Hennepin,MN,78.1,,20,29.99,10,5.8,
A-4207206,2,40.399465,-109.591839,Vernal,Uintah,UT,54,54,59,24.83,10,0,0
A-3914044,2,35.22471,-80.862165,Charlotte,Mecklenburg,NC,63,,78,30.09,10,5.8,
A-3415576,2,35.163659,-80.872208,Charlotte,Mecklenburg,NC,50,50,89,29.48,10,0,0
A-3006173,2,25.769377,-80.343816,Miami,Miami-Dade,FL,75,75,66,30.1,10,9,0
A-8951,3,38.763203,-121.258072,Roseville,Placer,CA,46.4,44.3,81,30.28,9,4.6,
A-2144561,2,33.644634,-112.234985,Glendale,Maricopa,AZ,81,,17,29.76,10,,
A-4117507,3,38.5442,-90.2963,Saint Louis,St. Louis County,MO,62.1,,50,30.17,10,10.4,
A-1085041,2,41.513641,-73.975029,Beacon,Dutchess,NY,54,54,100,29.65,10,3,0
A-2048273,2,42.943954,-83.728836,Flint,Genesee,MI,70,,41,29.98,10,5.8,
A-2383310,2,29.778093,-95.580582,Houston,Harris,TX,64.9,,28,30.05,10,20.7,
A-4120645,2,34.360635,-117.799027,Valyermo,Los Angeles,CA,68.5,,20,29.83,10,20.7,
A-4222245,3,39.134844,-104.862869,Larkspur,Douglas,CO,82,82,17,23.24,10,10,0
A-245343,3,40.008518,-75.202721,Philadelphia,Philadelphia,PA,73,,73,30.24,10,8.1,
A-457562,2,37.944752,-120.843758,Farmington,Stanislaus,CA,90,,33,29.95,10,8.1,
A-734933,2,35.307423,-80.847908,Charlotte,Mecklenburg,NC,74,74,79,29.23,10,10,0
A-1344747,2,32.785435,-97.059334,Grand Prairie,Tarrant,TX,73,73,78,29.19,10,0,0
A-2387040,2,39.840363,-86.06501,Indianapolis,Marion,IN,28.4,22.2,100,30.21,7,5.8,
A-3292601,4,44.06683,-122.80821,Springfield,Lane,OR,69,69,19,29.64,10,16,0
A-3290922,2,40.765608,-74.160644,Newark,Essex,NJ,62,62,53,30.18,10,6,0
A-2964725,2,39.527936,-74.502863,Port Republic,Atlantic,NJ,51,51,96,29.51,3,8,0.02
A-837547,2,29.351721,-98.448463,San Antonio,Bexar,TX,83,83,54,29.29,10,13,0
A-2198087,3,40.946167,-114.365257,Wells,Elko,NV,52,52,28,24.75,10,5,0
A-507579,2,39.138653,-76.812515,Savage,Howard,MD,71.6,,94,29.85,7,,
A-2675387,3,34.833199,-82.297089,Greenville,Greenville,SC,79,,79,30.11,10,10.4,0
A-3221039,2,33.862545,-117.260275,Perris,Riverside,CA,44,44,51,28.55,10,3,0
A-3880443,2,33.924683,-118.10397,Norwalk,Los Angeles,CA,76,76,58,29.82,10,3,0
A-3267380,2,33.859286,-80.40525,Sumter,Sumter,SC,38,38,85,30.03,10,0,0
A-516578,3,41.374794,-81.513748,Bedford,Cuyahoga,OH,37,27,73,29.54,10,17,0
A-3999881,2,42.80146,-123.25313,Azalea,Douglas,OR,60.1,,57,29.97,10,,
A-156177,3,34.065823,-84.609573,Acworth,Cobb,GA,73.4,,78,30.18,10,,
A-2151123,2,35.757359,-78.833786,Apex,Wake,NC,75.9,,64,30.12,10,8.1,
A-3319280,2,25.932376,-80.26019,Miami Gardens,Miami-Dade,FL,77,77,66,30.02,10,17,0
A-2038531,2,30.635147,-88.357658,Mobile,Mobile,AL,84.9,,67,29.95,10,12.7,
A-4090792,2,29.78408,-95.55943,Houston,Harris,TX,48.2,,58,30.33,10,6.9,
A-3668355,1,27.53973,-82.56389,Palmetto,Manatee,FL,67,67,87,30.02,10,7,0
A-3292946,2,40.351999,-78.948664,Johnstown,Cambria,PA,31,23,61,27.64,10,9,0
A-2445425,2,34.1045,-80.954666,Columbia,Richland,SC,64.9,,97,29.85,2.5,4.6,0.2
A-2671209,2,39.943138,-104.871292,Brighton,Adams,CO,60.4,,85,30.19,10,,
A-3355354,2,25.9559,-80.290011,Opa Locka,Miami-Dade,FL,73,73,59,30.12,10,13,0
A-1836647,3,37.645397,-122.094391,Hayward,Alameda,CA,73.9,,50,29.97,10,6.9,
A-1649845,2,36.155689,-95.96711,Tulsa,Tulsa,OK,41,35.2,93,29.97,6,9.2,
A-1817802,2,37.590157,-77.50386,Richmond,Henrico,VA,68,,45,29.81,10,3.5,
A-562252,2,47.53371,-122.355057,Seattle,King,WA,45,45,90,30.41,10,0,0
A-1049235,2,35.849049,-78.601563,Raleigh,Wake,NC,69,69,51,29.73,10,7,0
A-2012421,2,29.614695,-95.477928,Houston,Harris,TX,72,,100,30.08,0.2,,
A-3088674,2,40.844689,-73.924493,Bronx,Bronx,NY,34,25,79,29.74,1,12,0.01
A-1074596,2,30.652222,-88.122475,Mobile,Mobile,AL,58,58,60,30.14,10,3,0
A-3189709,2,32.329541,-95.288265,Tyler,Smith,TX,48,44,56,29.42,10,9,0
A-594819,3,34.160152,-118.469582,Sherman Oaks,Los Angeles,CA,71,71,78,28.85,9,6,0
A-1492790,3,33.461567,-112.269363,Tolleson,Maricopa,AZ,63,63,41,28.72,10,6,0
A-2841571,3,38.44816,-121.8559,Dixon,Solano,CA,50,,100,30.13,5,,0.03
A-1493488,2,41.3004,-74.030556,Highland Falls,Orange,NY,55,55,94,29,6,16,0
A-1131739,2,33.520168,-81.923019,North Augusta,Aiken,SC,49,49,86,29.43,10,3,0
A-2072419,2,29.73782,-95.484291,Houston,Harris,TX,78.8,,89,29.91,3,4.6,
A-1501615,2,33.19788,-117.124634,Escondido,San Diego,CA,74,74,29,29.57,10,12,0
A-110940,2,33.68504,-117.167221,Menifee,Riverside,CA,71.6,,60,29.84,10,8.1,
A-4166581,2,38.20312,-85.82727,Louisville,Jefferson,KY,67,67,87,29.43,10,12,0.02
A-2475141,2,35.949696,-84.157204,Knoxville,Knox,TN,63,,100,30.02,1.5,,0.03
A-2368406,2,29.60537,-95.477333,Houston,Harris,TX,37,27,48,30.29,10,18.4,
A-1152864,2,32.432739,-86.418335,Prattville,Autauga,AL,70,70,94,29.81,10,7,0
A-2462778,2,34.116482,-81.200317,Irmo,Richland,SC,64.4,,45,30.08,10,5.8,
A-3047622,2,36.85,-76.195882,Norfolk,Norfolk,VA,48,48,83,30.38,10,0,0
A-389648,2,29.378418,-98.481415,San Antonio,Bexar,TX,68,,90,30.07,10,3.5,
A-586710,3,33.876896,-118.345215,Torrance,Los Angeles,CA,65,65,84,29.97,10,3,0
A-3097853,2,25.767159,-80.200432,Miami,Miami-Dade,FL,68,68,68,30.13,10,0,0
A-1780971,3,42.527599,-82.909058,Roseville,Macomb,MI,46.9,,90,29.54,10,9.2,
A-2402545,3,30.40806,-91.101921,Baton Rouge,East Baton Rouge,LA,69.1,,51,30.09,10,5.8,
A-3587369,4,33.62186,-111.87539,Scottsdale,Maricopa,AZ,52,52,74,28.43,10,6,0
A-4013716,3,33.66807,-84.33966,Conley,DeKalb,GA,71.1,,84,29.98,10,6.9,
A-1676170,2,30.487514,-97.929214,Jonestown,Travis,TX,68.9,,95,29.65,10,6.9,
A-974016,3,38.624878,-121.517105,Sacramento,Sacramento,CA,75,75,31,30.13,10,0,
A-2293458,2,41.813423,-71.407829,Providence,Providence,RI,41,31.4,65,29.78,10,21.9,
A-2637955,2,30.196388,-92.057053,Lafayette,Lafayette,LA,91,,48,29.85,10,,
A-2211229,2,42.987759,-71.496117,Manchester,Hillsborough,NH,54,,90,29.75,3,8.1,0.02
A-122909,3,25.862013,-80.208099,Miami,Miami-Dade,FL,80.1,,50,30.22,,10.4,
A-328211,3,41.079632,-73.921959,Nyack,Rockland,NY,16,7.4,57,30.16,10,5.8,
A-2923541,2,40.76606,-111.93577,Salt Lake City,Salt Lake,UT,88,,14,29.82,10,10.4,
A-3225313,2,34.194274,-79.755865,Florence,Florence,SC,47,47,97,29.98,0.25,0,0
A-3649344,2,33.832345,-117.362272,Perris,Riverside,CA,53,53,86,28.45,10,0,0
A-4102376,2,33.3857,-111.93489,Tempe,Maricopa,AZ,80.1,,9,29.95,10,,
A-987224,2,40.892921,-74.011261,Teaneck,Bergen,NJ,42,35,89,29.78,3,15,0.1
A-752861,2,39.746391,-75.573448,Wilmington,New Castle,DE,62,62,96,30.15,1,5,0
A-1799326,3,38.629723,-90.345665,Saint Louis,St. Louis County,MO,82,,67,29.95,10,16.1,
A-885191,2,34.822437,-82.287811,Greenville,Greenville,SC,37,32,62,29.17,10,6,0
A-1523774,2,33.53849,-112.146973,Phoenix,Maricopa,AZ,57,,27,30.14,10,,
A-3042679,2,30.26176,-97.772589,Austin,Travis,TX,88,88,46,29.32,10,8,0
A-109248,3,34.082783,-118.227272,Los Angeles,Los Angeles,CA,68,,49,30.06,10,,
A-654994,3,41.875431,-87.673752,Chicago,Cook,IL,50,50,68,29.55,10,6,0
A-3992158,4,44.888839,-75.118145,Massena,St. Lawrence,NY,75,,60,30.23,10,3.5,
A-2784574,2,28.69025,-81.223175,Oviedo,Seminole,FL,84,,72,29.9,10,13.8,
A-3727003,2,32.88811,-117.11248,San Diego,San Diego,CA,46,46,76,29.67,10,0,0
A-3244699,2,35.802475,-78.589191,Raleigh,Wake,NC,77,77,64,29.71,10,3,0
A-54368,2,34.417625,-119.582855,Carpinteria,Santa Barbara,CA,60.1,,72,29.99,10,5.8,
A-96613,2,34.433743,-118.385757,Canyon Country,Los Angeles,CA,74,74,62,29.16,9,0,0
A-3975260,3,42.47153,-83.11013,Hazel Park,Oakland,MI,68,,70,30.01,10,12.7,
A-1402894,3,38.672535,-90.449135,Saint Louis,St. Louis County,MO,50,50,80,29.4,10,9,0
A-3131267,4,41.42491,-81.54533,Cleveland,Cuyahoga,OH,79,79,66,29.37,10,8,0
A-2865555,2,41.0634,-81.49149,Akron,Summit,OH,34,25,73,29.78,10,12.7,
A-3279019,2,34.835851,-82.312923,Greenville,Greenville,SC,39,33,55,28.69,10,9,0
A-916045,3,35.435684,-97.486038,Oklahoma City,Oklahoma,OK,54,54,58,28.59,10,5,0
A-3570055,2,45.90713,-123.78599,Seaside,Clatsop,OR,36,32,100,29.97,10,5,0
A-2728833,2,39.09574,-94.5547,Kansas City,Jackson,MO,43,38.2,49,30.05,10,8.1,
A-2873462,2,30.45035,-91.1547,Baton Rouge,East Baton Rouge,LA,79,,56,30.16,10,11.5,
A-3001203,2,34.121298,-117.201498,Highland,San Bernardino,CA,59,59,11,28.91,10,6,0
A-2296745,2,35.240036,-80.797661,Charlotte,Mecklenburg,NC,37,,86,30.32,10,,
A-1839601,3,41.0331,-111.947487,Kaysville,Davis,UT,55.4,,77,30.03,5,5.8,
A-3686998,4,32.74319,-97.30436,Fort Worth,Tarrant,TX,65,65,100,29.25,2,7,0
A-1645903,3,42.261284,-79.74514,Ripley,Chautauqua,NY,6.8,-0.1,92,30.23,10,3.5,
A-4121637,4,41.69955,-91.64131,Iowa City,Johnson,IA,48,,83,30.02,9,11.5,
A-3890574,2,37.496656,-121.9247,Fremont,Alameda,CA,61,,32,30.18,10,9.2,
A-386904,2,29.69026,-95.551193,Houston,Harris,TX,68,,20,30.05,10,,
A-3331498,2,37.411055,-77.649831,Midlothian,Chesterfield,VA,,,,,,,
A-3779690,2,42.3002,-88.03235,Mundelein,Lake,IL,28,23,75,29.49,10,5,0
A-3071620,2,34.579352,-79.431402,Little Rock,Dillon,SC,51,51,44,30.12,10,3,0
A-3282836,2,37.420208,-77.636384,Midlothian,Chesterfield,VA,,,,,,,
A-1519256,2,32.980949,-86.686302,Jemison,Chilton,AL,55,,64,30.3,10,6.9,
A-3369108,2,30.483603,-91.089676,Baton Rouge,East Baton Rouge,LA,58,58,62,30.11,10,3,0
A-2328251,3,39.58593,-77.639648,Hagerstown,Washington,MD,62.1,,72,30.31,10,10.4,
A-3897189,2,40.509285,-74.388971,Edison,Middlesex,NJ,50.4,,37,30.39,10,8.1,
A-3150969,2,38.676308,-121.364068,Sacramento,Sacramento,CA,41,38,93,30.08,10,5,
A-2679073,3,34.693096,-82.980049,Seneca,Oconee,SC,87.1,,65,29.91,10,,
A-3078260,2,33.263969,-79.931763,Bonneau,Berkeley,SC,72,72,73,30.07,10,8,0
A-1704879,2,25.855021,-80.325737,Miami,Miami-Dade,FL,60.1,,83,30.14,10,5.8,
A-108074,2,34.266998,-118.443596,Mission Hills,Los Angeles,CA,62.6,,55,29.88,10,10.4,
A-487381,2,29.600183,-95.464844,Houston,Harris,TX,77.4,,89,29.92,10,3.5,
A-3197360,2,34.936925,-90.014704,Horn Lake,DeSoto,MS,51,51,27,29.91,10,7,0
A-1950918,2,39.764282,-86.28904,Indianapolis,Marion,IN,73.9,,76,30,10,4.6,
A-2717314,4,39.137217,-84.047183,Williamsburg,Clermont,OH,53.4,,42,30.14,10,10.4,
